============================================================
  Solver:     3DMHKP-SA.py
  Instance:   /home/mcaspar/3DMHKP/Egeblad/ep3-40-C-C-50.txt
  Value mode: flat
  Timelimit:  900s
  Reports:    /home/mcaspar/3DMHKP/results_3DMHKP_ep3
  CPUs:       1
============================================================
======================================================================
3DMHKP Simulated Annealing (random single-neighbour, sequence decoder)
    [iter 201379] reheat + diversify: ceiling=82.68, value=102000.0
    [iter 207132] reheat + diversify: ceiling=74.42, value=82732.0
    [iter 212885] reheat + diversify: ceiling=66.97, value=102000.0
    [iter 218638] reheat + diversify: ceiling=60.28, value=96199.0
    [iter 224391] reheat + diversify: ceiling=54.25, value=96199.0
    [iter 230144] reheat + diversify: ceiling=48.82, value=141418.0
    [iter 235897] reheat + diversify: ceiling=43.94, value=50980.0
    [iter 241650] reheat + diversify: ceiling=39.55, value=96199.0
    [iter 247403] reheat + diversify: ceiling=35.59, value=90398.0
    [iter 253156] reheat + diversify: ceiling=32.03, value=56781.0
    [iter 258909] reheat + diversify: ceiling=28.83, value=96199.0
    [iter 264662] reheat + diversify: ceiling=25.95, value=56781.0
    [iter 270415] reheat + diversify: ceiling=23.35, value=96199.0
    [iter 276168] reheat + diversify: ceiling=21.02, value=96199.0
    [iter 281921] reheat + diversify: ceiling=18.92, value=50980.0
    [iter 287674] reheat + diversify: ceiling=17.02, value=76931.0
    [iter 293427] reheat + diversify: ceiling=15.32, value=82732.0
    [iter 299180] reheat + diversify: ceiling=13.79, value=50980.0
    [iter 304933] reheat + diversify: ceiling=12.41, value=50980.0
    [iter 310686] reheat + diversify: ceiling=11.17, value=96199.0
    [iter 316439] reheat + diversify: ceiling=10.05, value=82732.0
    [iter 322192] reheat + diversify: ceiling=9.05, value=56781.0
    [iter 327945] reheat + diversify: ceiling=8.14, value=90398.0
    [iter 333698] reheat + diversify: ceiling=7.33, value=102000.0
    [iter 339451] reheat + diversify: ceiling=6.60, value=102000.0
    [iter 345204] reheat + diversify: ceiling=5.94, value=45179.0
    [iter 350957] reheat + diversify: ceiling=5.34, value=76931.0
    [iter 356710] reheat + diversify: ceiling=4.81, value=96199.0
    [iter 362463] reheat + diversify: ceiling=4.33, value=90398.0
    [iter 368216] reheat + diversify: ceiling=3.89, value=96199.0
    [iter 373969] reheat + diversify: ceiling=3.51, value=96199.0
    [iter 379722] reheat + diversify: ceiling=3.15, value=102000.0
    [iter 385475] reheat + diversify: ceiling=2.84, value=102000.0
    [iter 391228] reheat + diversify: ceiling=2.56, value=50980.0
    [iter 396981] reheat + diversify: ceiling=2.30, value=96199.0
    [iter 402734] reheat + diversify: ceiling=2.07, value=96199.0
    [iter 408487] reheat + diversify: ceiling=1.86, value=50980.0
    [iter 414240] reheat + diversify: ceiling=1.68, value=90398.0
    [iter 419993] reheat + diversify: ceiling=1.51, value=82732.0
    [iter 425746] reheat + diversify: ceiling=1.36, value=90398.0
    [iter 431499] reheat + diversify: ceiling=1.22, value=135617.0
    [iter 437252] reheat + diversify: ceiling=1.10, value=56781.0
    [iter 443005] reheat + diversify: ceiling=0.99, value=56781.0
    [iter 448758] reheat + diversify: ceiling=0.89, value=50980.0
    [iter 454511] reheat + diversify: ceiling=0.80, value=96199.0
    [iter 460264] reheat + diversify: ceiling=0.72, value=56781.0
    [iter 466017] reheat + diversify: ceiling=0.65, value=96199.0
    [iter 471770] reheat + diversify: ceiling=0.58, value=69265.0
    [iter 477523] reheat + diversify: ceiling=0.53, value=102000.0
    [iter 483276] reheat + diversify: ceiling=0.47, value=75066.0
    [iter 489029] reheat + diversify: ceiling=0.43, value=88533.0
    [iter 494782] reheat + diversify: ceiling=0.38, value=50980.0
    [iter 500535] reheat + diversify: ceiling=0.35, value=102000.0
    [iter 506288] reheat + diversify: ceiling=0.31, value=96199.0
    [iter 512041] reheat + diversify: ceiling=0.28, value=96199.0
    [iter 517794] reheat + diversify: ceiling=0.25, value=96199.0
    [iter 523547] reheat + diversify: ceiling=0.23, value=96199.0
    [iter 529300] reheat + diversify: ceiling=0.20, value=82732.0
    [iter 535053] reheat + diversify: ceiling=0.18, value=56781.0
    [iter 540806] reheat + diversify: ceiling=0.17, value=126968.0
    [iter 546559] reheat + diversify: ceiling=0.15, value=96199.0
    [iter 552312] reheat + diversify: ceiling=0.13, value=96199.0
    [iter 558065] reheat + diversify: ceiling=0.12, value=96199.0
    [iter 563818] reheat + diversify: ceiling=0.11, value=102000.0
    [iter 569571] reheat + diversify: ceiling=0.10, value=96199.0
    [iter 575324] reheat + diversify: ceiling=0.09, value=50980.0
    [iter 581077] reheat + diversify: ceiling=0.08, value=82732.0
    [iter 586830] reheat + diversify: ceiling=0.07, value=50980.0
    [iter 592583] reheat + diversify: ceiling=0.06, value=50980.0
    [iter 598336] reheat + diversify: ceiling=0.06, value=56781.0
    [iter 604089] reheat + diversify: ceiling=0.05, value=88533.0
    [iter 609842] reheat + diversify: ceiling=0.05, value=96199.0
    [iter 615595] reheat + diversify: ceiling=0.04, value=96199.0
    [iter 621348] reheat + diversify: ceiling=0.04, value=82732.0
    [iter 627101] reheat + diversify: ceiling=0.03, value=50980.0
    [iter 632854] reheat + diversify: ceiling=0.03, value=102000.0
    [iter 638607] reheat + diversify: ceiling=0.03, value=56781.0
    [iter 644360] reheat + diversify: ceiling=0.02, value=96199.0
    [iter 650113] reheat + diversify: ceiling=0.02, value=63464.0
    [iter 655866] reheat + diversify: ceiling=0.02, value=88533.0
    [iter 661619] reheat + diversify: ceiling=0.02, value=96199.0
    [iter 667372] reheat + diversify: ceiling=0.02, value=56781.0
    [iter 673125] reheat + diversify: ceiling=0.01, value=96199.0
    [iter 678878] reheat + diversify: ceiling=0.01, value=90398.0
    [iter 684631] reheat + diversify: ceiling=0.01, value=102000.0
    [iter 690384] reheat + diversify: ceiling=0.01, value=56781.0
    [iter 696137] reheat + diversify: ceiling=0.01, value=90398.0
    [iter 701890] reheat + diversify: ceiling=0.01, value=82732.0
    [iter 707643] reheat + diversify: ceiling=0.01, value=90398.0
    [iter 713396] reheat + diversify: ceiling=0.01, value=96199.0
    [iter 719149] reheat + diversify: ceiling=0.01, value=75066.0
    [iter 724902] reheat + diversify: ceiling=0.01, value=82732.0
    [iter 730655] reheat + diversify: ceiling=0.01, value=50980.0
    [iter 736408] reheat + diversify: ceiling=0.00, value=62582.0
    [iter 742161] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 747914] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 753667] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 759420] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 765173] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 770926] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 776679] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 782432] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 788185] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 793938] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 799691] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 805444] reheat + diversify: ceiling=0.00, value=63464.0
    [iter 811197] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 816950] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 822703] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 828456] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 834209] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 839962] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 845715] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 851468] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 857221] reheat + diversify: ceiling=0.00, value=63464.0
    [iter 862974] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 868727] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 874480] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 880233] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 885986] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 891739] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 897492] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 903245] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 908998] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 914751] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 920504] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 926257] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 932010] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 937763] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 943516] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 949269] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 955022] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 960775] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 966528] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 972281] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 978034] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 983787] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 989540] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 995293] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1001046] reheat + diversify: ceiling=0.00, value=75066.0
    [iter 1006799] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1012552] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1018305] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 1024058] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1029811] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1035564] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1041317] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1047070] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1052823] reheat + diversify: ceiling=0.00, value=114484.0
    [iter 1058576] reheat + diversify: ceiling=0.00, value=126968.0
    [iter 1064329] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1070082] reheat + diversify: ceiling=0.00, value=62582.0
    [iter 1075835] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1081588] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 1087341] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1093094] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1098847] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1104600] reheat + diversify: ceiling=0.00, value=69265.0
    [iter 1110353] reheat + diversify: ceiling=0.00, value=69265.0
    [iter 1116106] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1121859] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 1127612] reheat + diversify: ceiling=0.00, value=63464.0
    [iter 1133365] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 1139118] reheat + diversify: ceiling=0.00, value=45179.0
    [iter 1144871] reheat + diversify: ceiling=0.00, value=114484.0
    [iter 1150624] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1156377] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1162130] reheat + diversify: ceiling=0.00, value=135617.0
    [iter 1167883] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 1173636] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1179389] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1185142] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1190895] reheat + diversify: ceiling=0.00, value=63464.0
    [iter 1196648] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 1202401] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 1208154] reheat + diversify: ceiling=0.00, value=62582.0
    [iter 1213907] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 1219660] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 1225413] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1231166] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 1236919] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1242672] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 1248425] reheat + diversify: ceiling=0.00, value=69265.0
    [iter 1254178] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1259931] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 1265684] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1271437] reheat + diversify: ceiling=0.00, value=63464.0
    [iter 1277190] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1282943] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1288696] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1294449] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1300202] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1305955] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 1311708] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 1317461] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1323214] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 1328967] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1334720] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1340473] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1346226] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1351979] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1357732] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1363485] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1369238] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1374991] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1380744] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1386497] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1392250] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 1398003] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1403756] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 1409509] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 1415262] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 1421015] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1426768] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1432521] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1438274] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1444027] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 1449780] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1455533] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1461286] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1467039] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 1472792] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1478545] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1484298] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1490051] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1495804] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1501557] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1507310] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1513063] reheat + diversify: ceiling=0.00, value=45179.0
    [iter 1518816] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1524569] reheat + diversify: ceiling=0.00, value=69265.0
    [iter 1530322] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1536075] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1541828] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1547581] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1553334] reheat + diversify: ceiling=0.00, value=114484.0
    [iter 1559087] reheat + diversify: ceiling=0.00, value=114484.0
    [iter 1564840] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 1570593] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1576346] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1582099] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1587852] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 1593605] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1599358] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1605111] reheat + diversify: ceiling=0.00, value=62582.0
    [iter 1610864] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1616617] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1622370] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 1628123] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 1633876] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1639629] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1645382] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1651135] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1656888] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1662641] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1668394] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1674147] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1679900] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 1685653] reheat + diversify: ceiling=0.00, value=141418.0
    [iter 1691406] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 1697159] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1702912] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1708665] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 1714418] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1720171] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 1725924] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1731677] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1737430] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1743183] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 1748936] reheat + diversify: ceiling=0.00, value=69265.0
    [iter 1754689] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1760442] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1766195] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1771948] reheat + diversify: ceiling=0.00, value=69265.0
    [iter 1777701] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 1783454] reheat + diversify: ceiling=0.00, value=135617.0
    [iter 1789207] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 1794960] reheat + diversify: ceiling=0.00, value=135617.0
    [iter 1800713] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1806466] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 1812219] reheat + diversify: ceiling=0.00, value=62582.0
    [iter 1817972] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1823725] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 1829478] reheat + diversify: ceiling=0.00, value=62582.0
    [iter 1835231] reheat + diversify: ceiling=0.00, value=45179.0
    [iter 1840984] reheat + diversify: ceiling=0.00, value=135617.0
    [iter 1846737] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 1852490] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1858243] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 1863996] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 1869749] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1875502] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1881255] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1887008] reheat + diversify: ceiling=0.00, value=69265.0
    [iter 1892761] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 1898514] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 1904267] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1910020] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1915773] reheat + diversify: ceiling=0.00, value=62582.0
    [iter 1921526] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1927279] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 1933032] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1938785] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1944538] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 1950291] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1956044] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 1961797] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1967550] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 1973303] reheat + diversify: ceiling=0.00, value=62582.0
    [iter 1979056] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 1984809] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 1990562] reheat + diversify: ceiling=0.00, value=69265.0
    [iter 1996315] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 2002068] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 2007821] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 2013574] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 2019327] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 2025080] reheat + diversify: ceiling=0.00, value=61599.0
    [iter 2030833] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 2036586] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 2042339] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 2048092] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 2053845] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 2059598] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 2065351] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 2071104] reheat + diversify: ceiling=0.00, value=75066.0
    [iter 2076857] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 2082610] reheat + diversify: ceiling=0.00, value=75066.0
    [iter 2088363] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 2094116] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 2099869] reheat + diversify: ceiling=0.00, value=50980.0
    [iter 2105622] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 2111375] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 2117128] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 2122881] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 2128634] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 2134387] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 2140140] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 2145893] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 2151646] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 2157399] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 2163152] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 2168905] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 2174658] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 2180411] reheat + diversify: ceiling=0.00, value=69265.0
    [iter 2186164] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 2191917] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 2197670] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 2203423] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 2209176] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 2214929] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 2220682] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 2226435] reheat + diversify: ceiling=0.00, value=135617.0
    [iter 2232188] reheat + diversify: ceiling=0.00, value=76931.0
    [iter 2237941] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 2243694] reheat + diversify: ceiling=0.00, value=75066.0
    [iter 2249447] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 2255200] reheat + diversify: ceiling=0.00, value=88533.0
    [iter 2260953] reheat + diversify: ceiling=0.00, value=96199.0
    [iter 2266706] reheat + diversify: ceiling=0.00, value=69265.0
    [iter 2272459] reheat + diversify: ceiling=0.00, value=141418.0
    [iter 2278212] reheat + diversify: ceiling=0.00, value=62582.0
    [iter 2283965] reheat + diversify: ceiling=0.00, value=141418.0
    [iter 2289718] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 2295471] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 2301224] reheat + diversify: ceiling=0.00, value=82732.0
    [iter 2306977] reheat + diversify: ceiling=0.00, value=102000.0
    [iter 2312730] reheat + diversify: ceiling=0.00, value=90398.0
    [iter 2318483] reheat + diversify: ceiling=0.00, value=56781.0
    [iter 2324236] reheat + diversify: ceiling=0.00, value=56781.0
