============================================================
  Solver:     3DMHKP-SA.py
  Instance:   /home/mcaspar/3DMHKP/Egeblad/ep3-20-C-C-50.txt
  Value mode: flat
  Timelimit:  300s
  Reports:    /home/mcaspar/3DMHKP/results_3DMHKP_ep3
  CPUs:       1
============================================================
======================================================================
3DMHKP Simulated Annealing (random single-neighbour, sequence decoder)
    [iter 218621] reheat + diversify: ceiling=21.13, value=48234.0
    [iter 224374] reheat + diversify: ceiling=19.02, value=52611.0
    [iter 230127] reheat + diversify: ceiling=17.12, value=65308.0
    [iter 235880] reheat + diversify: ceiling=15.41, value=51953.0
    [iter 241633] reheat + diversify: ceiling=13.87, value=51953.0
    [iter 247386] reheat + diversify: ceiling=12.48, value=51953.0
    [iter 253139] reheat + diversify: ceiling=11.23, value=65308.0
    [iter 258892] reheat + diversify: ceiling=10.11, value=52611.0
    [iter 264645] reheat + diversify: ceiling=9.10, value=52611.0
    [iter 270398] reheat + diversify: ceiling=8.19, value=65308.0
    [iter 276151] reheat + diversify: ceiling=7.37, value=65308.0
    [iter 281904] reheat + diversify: ceiling=6.63, value=51953.0
    [iter 287657] reheat + diversify: ceiling=5.97, value=65308.0
    [iter 293410] reheat + diversify: ceiling=5.37, value=48234.0
    [iter 299163] reheat + diversify: ceiling=4.83, value=65308.0
    [iter 304916] reheat + diversify: ceiling=4.35, value=48234.0
    [iter 310669] reheat + diversify: ceiling=3.92, value=51953.0
    [iter 316422] reheat + diversify: ceiling=3.52, value=48234.0
    [iter 322175] reheat + diversify: ceiling=3.17, value=65308.0
    [iter 327928] reheat + diversify: ceiling=2.85, value=47576.0
    [iter 333681] reheat + diversify: ceiling=2.57, value=51953.0
    [iter 339434] reheat + diversify: ceiling=2.31, value=52611.0
    [iter 345187] reheat + diversify: ceiling=2.08, value=51953.0
    [iter 350940] reheat + diversify: ceiling=1.87, value=47576.0
    [iter 356693] reheat + diversify: ceiling=1.69, value=65308.0
    [iter 362446] reheat + diversify: ceiling=1.52, value=65308.0
    [iter 368199] reheat + diversify: ceiling=1.37, value=48234.0
    [iter 373952] reheat + diversify: ceiling=1.23, value=48234.0
    [iter 379705] reheat + diversify: ceiling=1.11, value=65308.0
    [iter 385458] reheat + diversify: ceiling=1.00, value=52611.0
    [iter 391211] reheat + diversify: ceiling=0.90, value=48234.0
    [iter 396964] reheat + diversify: ceiling=0.81, value=52611.0
    [iter 402717] reheat + diversify: ceiling=0.73, value=47576.0
    [iter 408470] reheat + diversify: ceiling=0.65, value=52611.0
    [iter 414223] reheat + diversify: ceiling=0.59, value=52611.0
    [iter 419976] reheat + diversify: ceiling=0.53, value=52611.0
    [iter 425729] reheat + diversify: ceiling=0.48, value=51953.0
    [iter 431482] reheat + diversify: ceiling=0.43, value=48234.0
    [iter 437235] reheat + diversify: ceiling=0.39, value=51953.0
    [iter 442988] reheat + diversify: ceiling=0.35, value=52611.0
    [iter 448741] reheat + diversify: ceiling=0.31, value=51953.0
    [iter 454494] reheat + diversify: ceiling=0.28, value=52611.0
    [iter 460247] reheat + diversify: ceiling=0.25, value=65308.0
    [iter 466000] reheat + diversify: ceiling=0.23, value=65308.0
    [iter 471753] reheat + diversify: ceiling=0.20, value=48234.0
    [iter 477506] reheat + diversify: ceiling=0.18, value=65308.0
    [iter 483259] reheat + diversify: ceiling=0.17, value=39256.0
    [iter 489012] reheat + diversify: ceiling=0.15, value=48234.0
    [iter 494765] reheat + diversify: ceiling=0.13, value=47576.0
    [iter 500518] reheat + diversify: ceiling=0.12, value=65308.0
    [iter 506271] reheat + diversify: ceiling=0.11, value=52611.0
    [iter 512024] reheat + diversify: ceiling=0.10, value=48234.0
    [iter 517777] reheat + diversify: ceiling=0.09, value=65308.0
    [iter 523530] reheat + diversify: ceiling=0.08, value=65308.0
    [iter 529283] reheat + diversify: ceiling=0.07, value=65308.0
    [iter 535036] reheat + diversify: ceiling=0.06, value=51953.0
    [iter 540789] reheat + diversify: ceiling=0.06, value=65308.0
    [iter 546542] reheat + diversify: ceiling=0.05, value=48234.0
    [iter 552295] reheat + diversify: ceiling=0.05, value=65308.0
    [iter 558048] reheat + diversify: ceiling=0.04, value=51953.0
    [iter 563801] reheat + diversify: ceiling=0.04, value=47576.0
    [iter 569554] reheat + diversify: ceiling=0.03, value=52611.0
    [iter 575307] reheat + diversify: ceiling=0.03, value=51953.0
    [iter 581060] reheat + diversify: ceiling=0.03, value=65308.0
    [iter 586813] reheat + diversify: ceiling=0.02, value=52611.0
    [iter 592566] reheat + diversify: ceiling=0.02, value=51953.0
    [iter 598319] reheat + diversify: ceiling=0.02, value=65308.0
    [iter 604072] reheat + diversify: ceiling=0.02, value=48234.0
    [iter 609825] reheat + diversify: ceiling=0.02, value=51953.0
    [iter 615578] reheat + diversify: ceiling=0.01, value=51953.0
    [iter 621331] reheat + diversify: ceiling=0.01, value=65308.0
    [iter 627084] reheat + diversify: ceiling=0.01, value=65308.0
    [iter 632837] reheat + diversify: ceiling=0.01, value=65308.0
    [iter 638590] reheat + diversify: ceiling=0.01, value=65308.0
    [iter 644343] reheat + diversify: ceiling=0.01, value=65308.0
    [iter 650096] reheat + diversify: ceiling=0.01, value=48234.0
    [iter 655849] reheat + diversify: ceiling=0.01, value=51953.0
    [iter 661602] reheat + diversify: ceiling=0.01, value=51953.0
    [iter 667355] reheat + diversify: ceiling=0.01, value=52611.0
    [iter 673108] reheat + diversify: ceiling=0.01, value=51953.0
    [iter 678861] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 684614] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 690367] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 696120] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 701873] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 707626] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 713379] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 719132] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 724885] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 730638] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 736391] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 742144] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 747897] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 753650] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 759403] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 765156] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 770909] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 776662] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 782415] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 788168] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 793921] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 799674] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 805427] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 811180] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 816933] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 822686] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 828439] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 834192] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 839945] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 845698] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 851451] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 857204] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 862957] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 868710] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 874463] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 880216] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 885969] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 891722] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 897475] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 903228] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 908981] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 914734] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 920487] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 926240] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 931993] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 937746] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 943499] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 949252] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 955005] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 960758] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 966511] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 972264] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 978017] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 983770] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 989523] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 995276] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1001029] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 1006782] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1012535] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1018288] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1024041] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1029794] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1035547] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1041300] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1047053] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1052806] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1058559] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1064312] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1070065] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1075818] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1081571] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1087324] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1093077] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1098830] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1104583] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1110336] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1116089] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1121842] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1127595] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1133348] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1139101] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1144854] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1150607] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1156360] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1162113] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1167866] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1173619] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1179372] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1185125] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1190878] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1196631] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1202384] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1208137] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1213890] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1219643] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1225396] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1231149] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1236902] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1242655] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1248408] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1254161] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1259914] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1265667] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1271420] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1277173] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1282926] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1288679] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1294432] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1300185] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1305938] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1311691] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1317444] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1323197] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 1328950] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1334703] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1340456] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1346209] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1351962] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1357715] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1363468] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1369221] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1374974] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1380727] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1386480] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1392233] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1397986] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1403739] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1409492] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1415245] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1420998] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1426751] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1432504] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1438257] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1444010] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1449763] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1455516] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1461269] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1467022] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1472775] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1478528] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1484281] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1490034] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1495787] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1501540] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1507293] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1513046] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1518799] reheat + diversify: ceiling=0.00, value=39914.0
    [iter 1524552] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1530305] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 1536058] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1541811] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1547564] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1553317] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1559070] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1564823] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1570576] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 1576329] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1582082] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1587835] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1593588] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1599341] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1605094] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1610847] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1616600] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1622353] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1628106] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1633859] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1639612] reheat + diversify: ceiling=0.00, value=39914.0
    [iter 1645365] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1651118] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1656871] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1662624] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1668377] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1674130] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1679883] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1685636] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1691389] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1697142] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1702895] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1708648] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1714401] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 1720154] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1725907] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1731660] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1737413] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1743166] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1748919] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1754672] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1760425] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1766178] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1771931] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1777684] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1783437] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1789190] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1794943] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1800696] reheat + diversify: ceiling=0.00, value=39914.0
    [iter 1806449] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1812202] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1817955] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1823708] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1829461] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1835214] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1840967] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1846720] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1852473] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1858226] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1863979] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1869732] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1875485] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1881238] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1886991] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1892744] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1898497] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1904250] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1910003] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1915756] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1921509] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1927262] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1933015] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1938768] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1944521] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1950274] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1956027] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1961780] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1967533] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 1973286] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 1979039] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1984792] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 1990545] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 1996298] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2002051] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2007804] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2013557] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 2019310] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2025063] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2030816] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2036569] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2042322] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2048075] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 2053828] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 2059581] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2065334] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 2071087] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 2076840] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2082593] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2088346] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 2094099] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 2099852] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2105605] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 2111358] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2117111] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 2122864] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2128617] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2134370] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2140123] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 2145876] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 2151629] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 2157382] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2163135] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2168888] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 2174641] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2180394] reheat + diversify: ceiling=0.00, value=47576.0
    [iter 2186147] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2191900] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 2197653] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 2203406] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 2209159] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2214912] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2220665] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2226418] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2232171] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 2237924] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 2243677] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 2249430] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 2255183] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 2260936] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 2266689] reheat + diversify: ceiling=0.00, value=39914.0
    [iter 2272442] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 2278195] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 2283948] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2289701] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2295454] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2301207] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 2306960] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 2312713] reheat + diversify: ceiling=0.00, value=52611.0
    [iter 2318466] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 2324219] reheat + diversify: ceiling=0.00, value=48234.0
    [iter 2329972] reheat + diversify: ceiling=0.00, value=65308.0
    [iter 2335725] reheat + diversify: ceiling=0.00, value=51953.0
    [iter 2341478] reheat + diversify: ceiling=0.00, value=65308.0
