============================================================
  Solver:     3DMHKP-SA.py
  Instance:   /home/mcaspar/3DMHKP/Egeblad/ep3-40-C-C-90.txt
  Value mode: flat
  Timelimit:  900s
  Reports:    /home/mcaspar/3DMHKP/results_3DMHKP_ep3
  CPUs:       1
============================================================
======================================================================
3DMHKP Simulated Annealing (random single-neighbour, sequence decoder)
    [iter 207141] reheat + diversify: ceiling=187.31, value=233486.0
    [iter 212894] reheat + diversify: ceiling=168.58, value=243447.0
    [iter 218647] reheat + diversify: ceiling=151.72, value=228997.0
    [iter 224400] reheat + diversify: ceiling=136.55, value=233486.0
    [iter 230153] reheat + diversify: ceiling=122.89, value=243447.0
    [iter 235906] reheat + diversify: ceiling=110.60, value=233486.0
    [iter 241659] reheat + diversify: ceiling=99.54, value=233486.0
    [iter 247412] reheat + diversify: ceiling=89.59, value=228997.0
    [iter 253165] reheat + diversify: ceiling=80.63, value=223525.0
    [iter 258918] reheat + diversify: ceiling=72.57, value=223525.0
    [iter 264671] reheat + diversify: ceiling=65.31, value=209075.0
    [iter 270424] reheat + diversify: ceiling=58.78, value=209075.0
    [iter 276177] reheat + diversify: ceiling=52.90, value=233486.0
    [iter 281930] reheat + diversify: ceiling=47.61, value=233486.0
    [iter 287683] reheat + diversify: ceiling=42.85, value=219036.0
    [iter 293436] reheat + diversify: ceiling=38.57, value=223525.0
    [iter 299189] reheat + diversify: ceiling=34.71, value=223525.0
    [iter 304942] reheat + diversify: ceiling=31.24, value=228997.0
    [iter 310695] reheat + diversify: ceiling=28.11, value=219036.0
    [iter 316448] reheat + diversify: ceiling=25.30, value=233486.0
    [iter 322201] reheat + diversify: ceiling=22.77, value=233486.0
    [iter 327954] reheat + diversify: ceiling=20.50, value=243447.0
    [iter 333707] reheat + diversify: ceiling=18.45, value=223525.0
    [iter 339460] reheat + diversify: ceiling=16.60, value=209075.0
    [iter 345213] reheat + diversify: ceiling=14.94, value=243447.0
    [iter 350966] reheat + diversify: ceiling=13.45, value=243447.0
    [iter 356719] reheat + diversify: ceiling=12.10, value=243447.0
    [iter 362472] reheat + diversify: ceiling=10.89, value=243447.0
    [iter 368225] reheat + diversify: ceiling=9.80, value=243447.0
    [iter 373978] reheat + diversify: ceiling=8.82, value=243447.0
    [iter 379731] reheat + diversify: ceiling=7.94, value=233486.0
    [iter 385484] reheat + diversify: ceiling=7.15, value=243447.0
    [iter 391237] reheat + diversify: ceiling=6.43, value=233486.0
    [iter 396990] reheat + diversify: ceiling=5.79, value=233486.0
    [iter 402743] reheat + diversify: ceiling=5.21, value=233486.0
    [iter 408496] reheat + diversify: ceiling=4.69, value=223525.0
    [iter 414249] reheat + diversify: ceiling=4.22, value=223525.0
    [iter 420002] reheat + diversify: ceiling=3.80, value=209075.0
    [iter 425755] reheat + diversify: ceiling=3.42, value=233486.0
    [iter 431508] reheat + diversify: ceiling=3.08, value=243447.0
    [iter 437261] reheat + diversify: ceiling=2.77, value=223525.0
    [iter 443014] reheat + diversify: ceiling=2.49, value=233486.0
    [iter 448767] reheat + diversify: ceiling=2.24, value=243447.0
    [iter 454520] reheat + diversify: ceiling=2.02, value=233486.0
    [iter 460273] reheat + diversify: ceiling=1.82, value=243447.0
    [iter 466026] reheat + diversify: ceiling=1.63, value=228997.0
    [iter 471779] reheat + diversify: ceiling=1.47, value=233486.0
    [iter 477532] reheat + diversify: ceiling=1.32, value=223525.0
    [iter 483285] reheat + diversify: ceiling=1.19, value=243447.0
    [iter 489038] reheat + diversify: ceiling=1.07, value=233486.0
    [iter 494791] reheat + diversify: ceiling=0.97, value=219036.0
    [iter 500544] reheat + diversify: ceiling=0.87, value=205569.0
    [iter 506297] reheat + diversify: ceiling=0.78, value=233486.0
    [iter 512050] reheat + diversify: ceiling=0.70, value=223525.0
    [iter 517803] reheat + diversify: ceiling=0.63, value=233486.0
    [iter 523556] reheat + diversify: ceiling=0.57, value=233486.0
    [iter 529309] reheat + diversify: ceiling=0.51, value=233486.0
    [iter 535062] reheat + diversify: ceiling=0.46, value=223525.0
    [iter 540815] reheat + diversify: ceiling=0.42, value=228997.0
    [iter 546568] reheat + diversify: ceiling=0.37, value=223525.0
    [iter 552321] reheat + diversify: ceiling=0.34, value=228997.0
    [iter 558074] reheat + diversify: ceiling=0.30, value=223525.0
    [iter 563827] reheat + diversify: ceiling=0.27, value=243447.0
    [iter 569580] reheat + diversify: ceiling=0.25, value=209075.0
    [iter 575333] reheat + diversify: ceiling=0.22, value=233486.0
    [iter 581086] reheat + diversify: ceiling=0.20, value=238958.0
    [iter 586839] reheat + diversify: ceiling=0.18, value=228997.0
    [iter 592592] reheat + diversify: ceiling=0.16, value=223525.0
    [iter 598345] reheat + diversify: ceiling=0.14, value=238958.0
    [iter 604098] reheat + diversify: ceiling=0.13, value=233486.0
    [iter 609851] reheat + diversify: ceiling=0.12, value=228997.0
    [iter 615604] reheat + diversify: ceiling=0.11, value=223525.0
    [iter 621357] reheat + diversify: ceiling=0.10, value=233486.0
    [iter 627110] reheat + diversify: ceiling=0.09, value=233486.0
    [iter 632863] reheat + diversify: ceiling=0.08, value=223525.0
    [iter 638616] reheat + diversify: ceiling=0.07, value=238958.0
    [iter 644369] reheat + diversify: ceiling=0.06, value=228997.0
    [iter 650122] reheat + diversify: ceiling=0.06, value=233486.0
    [iter 655875] reheat + diversify: ceiling=0.05, value=243447.0
    [iter 661628] reheat + diversify: ceiling=0.05, value=233486.0
    [iter 667381] reheat + diversify: ceiling=0.04, value=233486.0
    [iter 673134] reheat + diversify: ceiling=0.04, value=223525.0
    [iter 678887] reheat + diversify: ceiling=0.03, value=233486.0
    [iter 684640] reheat + diversify: ceiling=0.03, value=233486.0
    [iter 690393] reheat + diversify: ceiling=0.03, value=243447.0
    [iter 696146] reheat + diversify: ceiling=0.02, value=243447.0
    [iter 701899] reheat + diversify: ceiling=0.02, value=233486.0
    [iter 707652] reheat + diversify: ceiling=0.02, value=233486.0
    [iter 713405] reheat + diversify: ceiling=0.02, value=238958.0
    [iter 719158] reheat + diversify: ceiling=0.02, value=209075.0
    [iter 724911] reheat + diversify: ceiling=0.01, value=238958.0
    [iter 730664] reheat + diversify: ceiling=0.01, value=223525.0
    [iter 736417] reheat + diversify: ceiling=0.01, value=233486.0
    [iter 742170] reheat + diversify: ceiling=0.01, value=224508.0
    [iter 747923] reheat + diversify: ceiling=0.01, value=238958.0
    [iter 753676] reheat + diversify: ceiling=0.01, value=233486.0
    [iter 759429] reheat + diversify: ceiling=0.01, value=238958.0
    [iter 765182] reheat + diversify: ceiling=0.01, value=209075.0
    [iter 770935] reheat + diversify: ceiling=0.01, value=233486.0
    [iter 776688] reheat + diversify: ceiling=0.01, value=243447.0
    [iter 782441] reheat + diversify: ceiling=0.00, value=238958.0
    [iter 788194] reheat + diversify: ceiling=0.00, value=209075.0
    [iter 793947] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 799700] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 805453] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 811206] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 816959] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 822712] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 828465] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 834218] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 839971] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 845724] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 851477] reheat + diversify: ceiling=0.00, value=209075.0
    [iter 857230] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 862983] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 868736] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 874489] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 880242] reheat + diversify: ceiling=0.00, value=238958.0
    [iter 885995] reheat + diversify: ceiling=0.00, value=238958.0
    [iter 891748] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 897501] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 903254] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 909007] reheat + diversify: ceiling=0.00, value=209075.0
    [iter 914760] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 920513] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 926266] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 932019] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 937772] reheat + diversify: ceiling=0.00, value=238958.0
    [iter 943525] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 949278] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 955031] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 960784] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 966537] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 972290] reheat + diversify: ceiling=0.00, value=219036.0
    [iter 978043] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 983796] reheat + diversify: ceiling=0.00, value=238958.0
    [iter 989549] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 995302] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1001055] reheat + diversify: ceiling=0.00, value=209075.0
    [iter 1006808] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1012561] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1018314] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1024067] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1029820] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1035573] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1041326] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1047079] reheat + diversify: ceiling=0.00, value=209075.0
    [iter 1052832] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1058585] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1064338] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1070091] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1075844] reheat + diversify: ceiling=0.00, value=237975.0
    [iter 1081597] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 1087350] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1093103] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1098856] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1104609] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1110362] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1116115] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 1121868] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1127621] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1133374] reheat + diversify: ceiling=0.00, value=238958.0
    [iter 1139127] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1144880] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1150633] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1156386] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1162139] reheat + diversify: ceiling=0.00, value=194625.0
    [iter 1167892] reheat + diversify: ceiling=0.00, value=209075.0
    [iter 1173645] reheat + diversify: ceiling=0.00, value=209075.0
    [iter 1179398] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1185151] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1190904] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1196657] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 1202410] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1208163] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1213916] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1219669] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1225422] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1231175] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1236928] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1242681] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1248434] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1254187] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 1259940] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1265693] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1271446] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1277199] reheat + diversify: ceiling=0.00, value=209075.0
    [iter 1282952] reheat + diversify: ceiling=0.00, value=219036.0
    [iter 1288705] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1294458] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1300211] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1305964] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1311717] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 1317470] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1323223] reheat + diversify: ceiling=0.00, value=209075.0
    [iter 1328976] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1334729] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1340482] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1346235] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1351988] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1357741] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1363494] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 1369247] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1375000] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 1380753] reheat + diversify: ceiling=0.00, value=238958.0
    [iter 1386506] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1392259] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1398012] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1403765] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1409518] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1415271] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1421024] reheat + diversify: ceiling=0.00, value=209075.0
    [iter 1426777] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1432530] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1438283] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 1444036] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1449789] reheat + diversify: ceiling=0.00, value=219036.0
    [iter 1455542] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1461295] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1467048] reheat + diversify: ceiling=0.00, value=238958.0
    [iter 1472801] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1478554] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1484307] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1490060] reheat + diversify: ceiling=0.00, value=238958.0
    [iter 1495813] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1501566] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1507319] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1513072] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1518825] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1524578] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1530331] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1536084] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 1541837] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1547590] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1553343] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1559096] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1564849] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1570602] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1576355] reheat + diversify: ceiling=0.00, value=209075.0
    [iter 1582108] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1587861] reheat + diversify: ceiling=0.00, value=238958.0
    [iter 1593614] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 1599367] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1605120] reheat + diversify: ceiling=0.00, value=238958.0
    [iter 1610873] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1616626] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1622379] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 1628132] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1633885] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1639638] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1645391] reheat + diversify: ceiling=0.00, value=237975.0
    [iter 1651144] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1656897] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1662650] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 1668403] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1674156] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 1679909] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1685662] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 1691415] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1697168] reheat + diversify: ceiling=0.00, value=238958.0
    [iter 1702921] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 1708674] reheat + diversify: ceiling=0.00, value=238958.0
    [iter 1714427] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1720180] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 1725933] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1731686] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1737439] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1743192] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1748945] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 1754698] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1760451] reheat + diversify: ceiling=0.00, value=238958.0
    [iter 1766204] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1771957] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1777710] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1783463] reheat + diversify: ceiling=0.00, value=238958.0
    [iter 1789216] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1794969] reheat + diversify: ceiling=0.00, value=219036.0
    [iter 1800722] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1806475] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1812228] reheat + diversify: ceiling=0.00, value=238958.0
    [iter 1817981] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1823734] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1829487] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1835240] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1840993] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1846746] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1852499] reheat + diversify: ceiling=0.00, value=200097.0
    [iter 1858252] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1864005] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 1869758] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1875511] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1881264] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1887017] reheat + diversify: ceiling=0.00, value=209075.0
    [iter 1892770] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1898523] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1904276] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1910029] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1915782] reheat + diversify: ceiling=0.00, value=209075.0
    [iter 1921535] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1927288] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1933041] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1938794] reheat + diversify: ceiling=0.00, value=237975.0
    [iter 1944547] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1950300] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 1956053] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1961806] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1967559] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1973312] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1979065] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 1984818] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1990571] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 1996324] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 2002077] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 2007830] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 2013583] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2019336] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 2025089] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2030842] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 2036595] reheat + diversify: ceiling=0.00, value=238958.0
    [iter 2042348] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 2048101] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 2053854] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2059607] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2065360] reheat + diversify: ceiling=0.00, value=238958.0
    [iter 2071113] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 2076866] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2082619] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 2088372] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2094125] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 2099878] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2105631] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2111384] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 2117137] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 2122890] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2128643] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 2134396] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2140149] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 2145902] reheat + diversify: ceiling=0.00, value=237975.0
    [iter 2151655] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 2157408] reheat + diversify: ceiling=0.00, value=238958.0
    [iter 2163161] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2168914] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2174667] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 2180420] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 2186173] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2191926] reheat + diversify: ceiling=0.00, value=219036.0
    [iter 2197679] reheat + diversify: ceiling=0.00, value=237975.0
    [iter 2203432] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2209185] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2214938] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2220691] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2226444] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 2232197] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 2237950] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2243703] reheat + diversify: ceiling=0.00, value=209075.0
    [iter 2249456] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2255209] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2260962] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2266715] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 2272468] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2278221] reheat + diversify: ceiling=0.00, value=238958.0
    [iter 2283974] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 2289727] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 2295480] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2301233] reheat + diversify: ceiling=0.00, value=223525.0
    [iter 2306986] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2312739] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2318492] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 2324245] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 2329998] reheat + diversify: ceiling=0.00, value=238958.0
