============================================================
  Solver:     3DMHKP-SA.py
  Instance:   /home/mcaspar/3DMHKP/Egeblad/ep3-40-C-C-90.txt
  Value mode: flat
  Timelimit:  300s
  Reports:    /home/mcaspar/3DMHKP/results_3DMHKP_ep3
  CPUs:       1
============================================================
======================================================================
3DMHKP Simulated Annealing (random single-neighbour, sequence decoder)
    [iter 172647] reheat + diversify: ceiling=352.46, value=233486.0
    [iter 178400] reheat + diversify: ceiling=317.21, value=209075.0
    [iter 184153] reheat + diversify: ceiling=285.49, value=233486.0
    [iter 189906] reheat + diversify: ceiling=256.94, value=243447.0
    [iter 195659] reheat + diversify: ceiling=231.25, value=228997.0
    [iter 201412] reheat + diversify: ceiling=208.12, value=233486.0
    [iter 207165] reheat + diversify: ceiling=187.31, value=233486.0
    [iter 212918] reheat + diversify: ceiling=168.58, value=243447.0
    [iter 218671] reheat + diversify: ceiling=151.72, value=233486.0
    [iter 224424] reheat + diversify: ceiling=136.55, value=209075.0
    [iter 230177] reheat + diversify: ceiling=122.89, value=233486.0
    [iter 235930] reheat + diversify: ceiling=110.60, value=233486.0
    [iter 241683] reheat + diversify: ceiling=99.54, value=243447.0
    [iter 247436] reheat + diversify: ceiling=89.59, value=228997.0
    [iter 253189] reheat + diversify: ceiling=80.63, value=233486.0
    [iter 258942] reheat + diversify: ceiling=72.57, value=243447.0
    [iter 264695] reheat + diversify: ceiling=65.31, value=223525.0
    [iter 270448] reheat + diversify: ceiling=58.78, value=223525.0
    [iter 276201] reheat + diversify: ceiling=52.90, value=233486.0
    [iter 281954] reheat + diversify: ceiling=47.61, value=233486.0
    [iter 287707] reheat + diversify: ceiling=42.85, value=223525.0
    [iter 293460] reheat + diversify: ceiling=38.57, value=233486.0
    [iter 299213] reheat + diversify: ceiling=34.71, value=233486.0
    [iter 304966] reheat + diversify: ceiling=31.24, value=238958.0
    [iter 310719] reheat + diversify: ceiling=28.11, value=228997.0
    [iter 316472] reheat + diversify: ceiling=25.30, value=243447.0
    [iter 322225] reheat + diversify: ceiling=22.77, value=233486.0
    [iter 327978] reheat + diversify: ceiling=20.50, value=233486.0
    [iter 333731] reheat + diversify: ceiling=18.45, value=228997.0
    [iter 339484] reheat + diversify: ceiling=16.60, value=238958.0
    [iter 345237] reheat + diversify: ceiling=14.94, value=233486.0
    [iter 350990] reheat + diversify: ceiling=13.45, value=243447.0
    [iter 356743] reheat + diversify: ceiling=12.10, value=233486.0
    [iter 362496] reheat + diversify: ceiling=10.89, value=223525.0
    [iter 368249] reheat + diversify: ceiling=9.80, value=238958.0
    [iter 374002] reheat + diversify: ceiling=8.82, value=223525.0
    [iter 379755] reheat + diversify: ceiling=7.94, value=223525.0
    [iter 385508] reheat + diversify: ceiling=7.15, value=233486.0
    [iter 391261] reheat + diversify: ceiling=6.43, value=233486.0
    [iter 397014] reheat + diversify: ceiling=5.79, value=228997.0
    [iter 402767] reheat + diversify: ceiling=5.21, value=223525.0
    [iter 408520] reheat + diversify: ceiling=4.69, value=233486.0
    [iter 414273] reheat + diversify: ceiling=4.22, value=237975.0
    [iter 420026] reheat + diversify: ceiling=3.80, value=223525.0
    [iter 425779] reheat + diversify: ceiling=3.42, value=223525.0
    [iter 431532] reheat + diversify: ceiling=3.08, value=228997.0
    [iter 437285] reheat + diversify: ceiling=2.77, value=238958.0
    [iter 443038] reheat + diversify: ceiling=2.49, value=243447.0
    [iter 448791] reheat + diversify: ceiling=2.24, value=243447.0
    [iter 454544] reheat + diversify: ceiling=2.02, value=243447.0
    [iter 460297] reheat + diversify: ceiling=1.82, value=219036.0
    [iter 466050] reheat + diversify: ceiling=1.63, value=233486.0
    [iter 471803] reheat + diversify: ceiling=1.47, value=233486.0
    [iter 477556] reheat + diversify: ceiling=1.32, value=233486.0
    [iter 483309] reheat + diversify: ceiling=1.19, value=243447.0
    [iter 489062] reheat + diversify: ceiling=1.07, value=233486.0
    [iter 494815] reheat + diversify: ceiling=0.97, value=233486.0
    [iter 500568] reheat + diversify: ceiling=0.87, value=233486.0
    [iter 506321] reheat + diversify: ceiling=0.78, value=233486.0
    [iter 512074] reheat + diversify: ceiling=0.70, value=209075.0
    [iter 517827] reheat + diversify: ceiling=0.63, value=233486.0
    [iter 523580] reheat + diversify: ceiling=0.57, value=243447.0
    [iter 529333] reheat + diversify: ceiling=0.51, value=219036.0
    [iter 535086] reheat + diversify: ceiling=0.46, value=238958.0
    [iter 540839] reheat + diversify: ceiling=0.42, value=233486.0
    [iter 546592] reheat + diversify: ceiling=0.37, value=223525.0
    [iter 552345] reheat + diversify: ceiling=0.34, value=243447.0
    [iter 558098] reheat + diversify: ceiling=0.30, value=223525.0
    [iter 563851] reheat + diversify: ceiling=0.27, value=233486.0
    [iter 569604] reheat + diversify: ceiling=0.25, value=233486.0
    [iter 575357] reheat + diversify: ceiling=0.22, value=228997.0
    [iter 581110] reheat + diversify: ceiling=0.20, value=234469.0
    [iter 586863] reheat + diversify: ceiling=0.18, value=243447.0
    [iter 592616] reheat + diversify: ceiling=0.16, value=243447.0
    [iter 598369] reheat + diversify: ceiling=0.14, value=238958.0
    [iter 604122] reheat + diversify: ceiling=0.13, value=228997.0
    [iter 609875] reheat + diversify: ceiling=0.12, value=233486.0
    [iter 615628] reheat + diversify: ceiling=0.11, value=233486.0
    [iter 621381] reheat + diversify: ceiling=0.10, value=233486.0
    [iter 627134] reheat + diversify: ceiling=0.09, value=223525.0
    [iter 632887] reheat + diversify: ceiling=0.08, value=243447.0
    [iter 638640] reheat + diversify: ceiling=0.07, value=233486.0
    [iter 644393] reheat + diversify: ceiling=0.06, value=243447.0
    [iter 650146] reheat + diversify: ceiling=0.06, value=209075.0
    [iter 655899] reheat + diversify: ceiling=0.05, value=223525.0
    [iter 661652] reheat + diversify: ceiling=0.05, value=228997.0
    [iter 667405] reheat + diversify: ceiling=0.04, value=238958.0
    [iter 673158] reheat + diversify: ceiling=0.04, value=228997.0
    [iter 678911] reheat + diversify: ceiling=0.03, value=233486.0
    [iter 684664] reheat + diversify: ceiling=0.03, value=223525.0
    [iter 690417] reheat + diversify: ceiling=0.03, value=228997.0
    [iter 696170] reheat + diversify: ceiling=0.02, value=243447.0
    [iter 701923] reheat + diversify: ceiling=0.02, value=238958.0
    [iter 707676] reheat + diversify: ceiling=0.02, value=228997.0
    [iter 713429] reheat + diversify: ceiling=0.02, value=195608.0
    [iter 719182] reheat + diversify: ceiling=0.02, value=223525.0
    [iter 724935] reheat + diversify: ceiling=0.01, value=228997.0
    [iter 730688] reheat + diversify: ceiling=0.01, value=237975.0
    [iter 736441] reheat + diversify: ceiling=0.01, value=223525.0
    [iter 742194] reheat + diversify: ceiling=0.01, value=223525.0
    [iter 747947] reheat + diversify: ceiling=0.01, value=233486.0
    [iter 753700] reheat + diversify: ceiling=0.01, value=238958.0
    [iter 759453] reheat + diversify: ceiling=0.01, value=233486.0
    [iter 765206] reheat + diversify: ceiling=0.01, value=233486.0
    [iter 770959] reheat + diversify: ceiling=0.01, value=238958.0
    [iter 776712] reheat + diversify: ceiling=0.01, value=238958.0
    [iter 782465] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 788218] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 793971] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 799724] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 805477] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 811230] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 816983] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 822736] reheat + diversify: ceiling=0.00, value=209075.0
    [iter 828489] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 834242] reheat + diversify: ceiling=0.00, value=228997.0
    [iter 839995] reheat + diversify: ceiling=0.00, value=209075.0
    [iter 845748] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 851501] reheat + diversify: ceiling=0.00, value=233486.0
    [iter 857254] reheat + diversify: ceiling=0.00, value=238958.0
    [iter 863007] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 868760] reheat + diversify: ceiling=0.00, value=237975.0
    [iter 874513] reheat + diversify: ceiling=0.00, value=243447.0
    [iter 880266] reheat + diversify: ceiling=0.00, value=243447.0
  time limit reached at iteration 883148
  SA finished: 883148 iterations in 300.0s (2944 it/s), accepted 806915 (91.4%), rejected 76232, neutral 665043 (75.3%), worsening accepted 65.0%, no-move draws 0, reheats 153
  SA: value 243447.0 (greedy 151275.0, +92172.0), bound 358993.0, gap 32.19%, util 75.1%
  report -> /home/mcaspar/3DMHKP/results_3DMHKP_ep3/ep3-40-C-C-90-3DMHKP-SA-a0.999-r0.25-t300s.txt

================================================================================================
SUMMARY
================================================================================================
instance      boxes  packed       greedy     SA value        bound      gap    util    iters    time
------------------------------------------------------------------------------------------------
ep3-40-C-C-90     40      33     151275.0     243447.0     358993.0   32.2%   75.1%   883148  300.0s
------------------------------------------------------------------------------------------------
proven optimal (value reaches the upper bound): 0/1
improved over greedy: 1/1 (total value 151275.0 -> 243447.0, +60.93%)
mean gap to 0-1 knapsack bound: 32.2%
mean volume utilization: 75.1%
