============================================================
  Solver:     3DMHKP-SA.py
  Instance:   /home/mcaspar/3DMHKP/Egeblad/ep3-20-C-C-90.txt
  Value mode: flat
  Timelimit:  300s
  Reports:    /home/mcaspar/3DMHKP/results_3DMHKP_ep3
  CPUs:       1
============================================================
======================================================================
3DMHKP Simulated Annealing (random single-neighbour, sequence decoder)
    [iter 184406] reheat + diversify: ceiling=131.28, value=58662.0
    [iter 190159] reheat + diversify: ceiling=118.16, value=74428.0
    [iter 195912] reheat + diversify: ceiling=106.34, value=55814.0
    [iter 201665] reheat + diversify: ceiling=95.71, value=58662.0
    [iter 207418] reheat + diversify: ceiling=86.14, value=77276.0
    [iter 213171] reheat + diversify: ceiling=77.52, value=55814.0
    [iter 218924] reheat + diversify: ceiling=69.77, value=74428.0
    [iter 224677] reheat + diversify: ceiling=62.79, value=62168.0
    [iter 230430] reheat + diversify: ceiling=56.51, value=77276.0
    [iter 236183] reheat + diversify: ceiling=50.86, value=80124.0
    [iter 241936] reheat + diversify: ceiling=45.78, value=77276.0
    [iter 247689] reheat + diversify: ceiling=41.20, value=55814.0
    [iter 253442] reheat + diversify: ceiling=37.08, value=58662.0
    [iter 259195] reheat + diversify: ceiling=33.37, value=74428.0
    [iter 264948] reheat + diversify: ceiling=30.03, value=71146.0
    [iter 270701] reheat + diversify: ceiling=27.03, value=77276.0
    [iter 276454] reheat + diversify: ceiling=24.33, value=77276.0
    [iter 282207] reheat + diversify: ceiling=21.89, value=59320.0
    [iter 287960] reheat + diversify: ceiling=19.70, value=58662.0
    [iter 293713] reheat + diversify: ceiling=17.73, value=61510.0
    [iter 299466] reheat + diversify: ceiling=15.96, value=61510.0
    [iter 305219] reheat + diversify: ceiling=14.36, value=80124.0
    [iter 310972] reheat + diversify: ceiling=12.93, value=58662.0
    [iter 316725] reheat + diversify: ceiling=11.64, value=68298.0
    [iter 322478] reheat + diversify: ceiling=10.47, value=77276.0
    [iter 328231] reheat + diversify: ceiling=9.42, value=59320.0
    [iter 333984] reheat + diversify: ceiling=8.48, value=74428.0
    [iter 339737] reheat + diversify: ceiling=7.63, value=77276.0
    [iter 345490] reheat + diversify: ceiling=6.87, value=80124.0
    [iter 351243] reheat + diversify: ceiling=6.18, value=77276.0
    [iter 356996] reheat + diversify: ceiling=5.57, value=77276.0
    [iter 362749] reheat + diversify: ceiling=5.01, value=68298.0
    [iter 368502] reheat + diversify: ceiling=4.51, value=55814.0
    [iter 374255] reheat + diversify: ceiling=4.06, value=52966.0
    [iter 380008] reheat + diversify: ceiling=3.65, value=58662.0
    [iter 385761] reheat + diversify: ceiling=3.29, value=77276.0
    [iter 391514] reheat + diversify: ceiling=2.96, value=80124.0
    [iter 397267] reheat + diversify: ceiling=2.66, value=55814.0
    [iter 403020] reheat + diversify: ceiling=2.40, value=58662.0
    [iter 408773] reheat + diversify: ceiling=2.16, value=58662.0
    [iter 414526] reheat + diversify: ceiling=1.94, value=77276.0
    [iter 420279] reheat + diversify: ceiling=1.75, value=77276.0
    [iter 426032] reheat + diversify: ceiling=1.57, value=80124.0
    [iter 431785] reheat + diversify: ceiling=1.41, value=58662.0
    [iter 437538] reheat + diversify: ceiling=1.27, value=55814.0
    [iter 443291] reheat + diversify: ceiling=1.15, value=65450.0
    [iter 449044] reheat + diversify: ceiling=1.03, value=80124.0
    [iter 454797] reheat + diversify: ceiling=0.93, value=61510.0
    [iter 460550] reheat + diversify: ceiling=0.84, value=59320.0
    [iter 466303] reheat + diversify: ceiling=0.75, value=58662.0
    [iter 472056] reheat + diversify: ceiling=0.68, value=68298.0
    [iter 477809] reheat + diversify: ceiling=0.61, value=80124.0
    [iter 483562] reheat + diversify: ceiling=0.55, value=77276.0
    [iter 489315] reheat + diversify: ceiling=0.49, value=58662.0
    [iter 495068] reheat + diversify: ceiling=0.44, value=77276.0
    [iter 500821] reheat + diversify: ceiling=0.40, value=65450.0
    [iter 506574] reheat + diversify: ceiling=0.36, value=80124.0
    [iter 512327] reheat + diversify: ceiling=0.32, value=71146.0
    [iter 518080] reheat + diversify: ceiling=0.29, value=74428.0
    [iter 523833] reheat + diversify: ceiling=0.26, value=55814.0
    [iter 529586] reheat + diversify: ceiling=0.24, value=71146.0
    [iter 535339] reheat + diversify: ceiling=0.21, value=58662.0
    [iter 541092] reheat + diversify: ceiling=0.19, value=80124.0
    [iter 546845] reheat + diversify: ceiling=0.17, value=68298.0
    [iter 552598] reheat + diversify: ceiling=0.15, value=77276.0
    [iter 558351] reheat + diversify: ceiling=0.14, value=77276.0
    [iter 564104] reheat + diversify: ceiling=0.13, value=77276.0
    [iter 569857] reheat + diversify: ceiling=0.11, value=71146.0
    [iter 575610] reheat + diversify: ceiling=0.10, value=59320.0
    [iter 581363] reheat + diversify: ceiling=0.09, value=77276.0
    [iter 587116] reheat + diversify: ceiling=0.08, value=58662.0
    [iter 592869] reheat + diversify: ceiling=0.07, value=58662.0
    [iter 598622] reheat + diversify: ceiling=0.07, value=58662.0
    [iter 604375] reheat + diversify: ceiling=0.06, value=58662.0
    [iter 610128] reheat + diversify: ceiling=0.05, value=77276.0
    [iter 615881] reheat + diversify: ceiling=0.05, value=74428.0
    [iter 621634] reheat + diversify: ceiling=0.04, value=58662.0
    [iter 627387] reheat + diversify: ceiling=0.04, value=77276.0
    [iter 633140] reheat + diversify: ceiling=0.04, value=77276.0
    [iter 638893] reheat + diversify: ceiling=0.03, value=55814.0
    [iter 644646] reheat + diversify: ceiling=0.03, value=68298.0
    [iter 650399] reheat + diversify: ceiling=0.03, value=65450.0
    [iter 656152] reheat + diversify: ceiling=0.02, value=77276.0
    [iter 661905] reheat + diversify: ceiling=0.02, value=59320.0
    [iter 667658] reheat + diversify: ceiling=0.02, value=80124.0
    [iter 673411] reheat + diversify: ceiling=0.02, value=55814.0
    [iter 679164] reheat + diversify: ceiling=0.02, value=77276.0
    [iter 684917] reheat + diversify: ceiling=0.01, value=80124.0
    [iter 690670] reheat + diversify: ceiling=0.01, value=77276.0
    [iter 696423] reheat + diversify: ceiling=0.01, value=68298.0
    [iter 702176] reheat + diversify: ceiling=0.01, value=68298.0
    [iter 707929] reheat + diversify: ceiling=0.01, value=58662.0
    [iter 713682] reheat + diversify: ceiling=0.01, value=80124.0
    [iter 719435] reheat + diversify: ceiling=0.01, value=55814.0
    [iter 725188] reheat + diversify: ceiling=0.01, value=80124.0
    [iter 730941] reheat + diversify: ceiling=0.01, value=58662.0
    [iter 736694] reheat + diversify: ceiling=0.01, value=58662.0
    [iter 742447] reheat + diversify: ceiling=0.00, value=71146.0
    [iter 748200] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 753953] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 759706] reheat + diversify: ceiling=0.00, value=62168.0
    [iter 765459] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 771212] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 776965] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 782718] reheat + diversify: ceiling=0.00, value=59320.0
    [iter 788471] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 794224] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 799977] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 805730] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 811483] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 817236] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 822989] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 828742] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 834495] reheat + diversify: ceiling=0.00, value=59320.0
    [iter 840248] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 846001] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 851754] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 857507] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 863260] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 869013] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 874766] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 880519] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 886272] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 892025] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 897778] reheat + diversify: ceiling=0.00, value=65450.0
    [iter 903531] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 909284] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 915037] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 920790] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 926543] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 932296] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 938049] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 943802] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 949555] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 955308] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 961061] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 966814] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 972567] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 978320] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 984073] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 989826] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 995579] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 1001332] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1007085] reheat + diversify: ceiling=0.00, value=71146.0
    [iter 1012838] reheat + diversify: ceiling=0.00, value=71146.0
    [iter 1018591] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1024344] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1030097] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1035850] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 1041603] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1047356] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1053109] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1058862] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1064615] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1070368] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1076121] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1081874] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1087627] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1093380] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 1099133] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1104886] reheat + diversify: ceiling=0.00, value=45528.0
    [iter 1110639] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1116392] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1122145] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 1127898] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1133651] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1139404] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1145157] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1150910] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1156663] reheat + diversify: ceiling=0.00, value=71146.0
    [iter 1162416] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1168169] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1173922] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1179675] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1185428] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1191181] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1196934] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1202687] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1208440] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1214193] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1219946] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1225699] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1231452] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1237205] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1242958] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1248711] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1254464] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1260217] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1265970] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1271723] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1277476] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 1283229] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1288982] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1294735] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1300488] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1306241] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1311994] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1317747] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1323500] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 1329253] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 1335006] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1340759] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1346512] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1352265] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1358018] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1363771] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1369524] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1375277] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 1381030] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1386783] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1392536] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1398289] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1404042] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1409795] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1415548] reheat + diversify: ceiling=0.00, value=59320.0
    [iter 1421301] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1427054] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1432807] reheat + diversify: ceiling=0.00, value=65450.0
    [iter 1438560] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1444313] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1450066] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1455819] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1461572] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1467325] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1473078] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1478831] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1484584] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1490337] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1496090] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1501843] reheat + diversify: ceiling=0.00, value=59320.0
    [iter 1507596] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1513349] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1519102] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1524855] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1530608] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1536361] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1542114] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1547867] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1553620] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1559373] reheat + diversify: ceiling=0.00, value=52966.0
    [iter 1565126] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1570879] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1576632] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1582385] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1588138] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1593891] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1599644] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 1605397] reheat + diversify: ceiling=0.00, value=52966.0
    [iter 1611150] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1616903] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1622656] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1628409] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1634162] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1639915] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1645668] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1651421] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1657174] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1662927] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1668680] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1674433] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1680186] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1685939] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1691692] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1697445] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1703198] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1708951] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1714704] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1720457] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1726210] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1731963] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1737716] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1743469] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 1749222] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1754975] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1760728] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1766481] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1772234] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1777987] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1783740] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1789493] reheat + diversify: ceiling=0.00, value=59320.0
    [iter 1795246] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1800999] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1806752] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1812505] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1818258] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1824011] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1829764] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1835517] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1841270] reheat + diversify: ceiling=0.00, value=59320.0
    [iter 1847023] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1852776] reheat + diversify: ceiling=0.00, value=71146.0
    [iter 1858529] reheat + diversify: ceiling=0.00, value=59320.0
    [iter 1864282] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1870035] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1875788] reheat + diversify: ceiling=0.00, value=59320.0
    [iter 1881541] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1887294] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1893047] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1898800] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1904553] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1910306] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1916059] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1921812] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1927565] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1933318] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 1939071] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 1944824] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1950577] reheat + diversify: ceiling=0.00, value=59320.0
    [iter 1956330] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1962083] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1967836] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1973589] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 1979342] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1985095] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1990848] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1996601] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2002354] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2008107] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 2013860] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 2019613] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2025366] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 2031119] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2036872] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 2042625] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2048378] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2054131] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2059884] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2065637] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2071390] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2077143] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 2082896] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2088649] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2094402] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 2100155] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2105908] reheat + diversify: ceiling=0.00, value=52966.0
    [iter 2111661] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2117414] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2123167] reheat + diversify: ceiling=0.00, value=56472.0
    [iter 2128920] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2134673] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2140426] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2146179] reheat + diversify: ceiling=0.00, value=71146.0
    [iter 2151932] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2157685] reheat + diversify: ceiling=0.00, value=62168.0
    [iter 2163438] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 2169191] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2174944] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 2180697] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2186450] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2192203] reheat + diversify: ceiling=0.00, value=71146.0
    [iter 2197956] reheat + diversify: ceiling=0.00, value=71146.0
    [iter 2203709] reheat + diversify: ceiling=0.00, value=52966.0
    [iter 2209462] reheat + diversify: ceiling=0.00, value=59320.0
    [iter 2215215] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2220968] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2226721] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2232474] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2238227] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2243980] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2249733] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2255486] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 2261239] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2266992] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2272745] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2278498] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2284251] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2290004] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2295757] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2301510] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 2307263] reheat + diversify: ceiling=0.00, value=77276.0
