============================================================
  Solver:     3DMHKP-SA.py
  Instance:   /home/mcaspar/3DMHKP/Egeblad/ep3-20-C-C-90.txt
  Value mode: flat
  Timelimit:  900s
  Reports:    /home/mcaspar/3DMHKP/results_3DMHKP_ep3
  CPUs:       1
============================================================
======================================================================
3DMHKP Simulated Annealing (random single-neighbour, sequence decoder)
    [iter 189993] reheat + diversify: ceiling=118.16, value=59320.0
    [iter 195746] reheat + diversify: ceiling=106.34, value=58662.0
    [iter 201499] reheat + diversify: ceiling=95.71, value=55814.0
    [iter 207252] reheat + diversify: ceiling=86.14, value=58662.0
    [iter 213005] reheat + diversify: ceiling=77.52, value=55814.0
    [iter 218758] reheat + diversify: ceiling=69.77, value=56472.0
    [iter 224511] reheat + diversify: ceiling=62.79, value=62168.0
    [iter 230264] reheat + diversify: ceiling=56.51, value=58662.0
    [iter 236017] reheat + diversify: ceiling=50.86, value=80124.0
    [iter 241770] reheat + diversify: ceiling=45.78, value=80124.0
    [iter 247523] reheat + diversify: ceiling=41.20, value=55814.0
    [iter 253276] reheat + diversify: ceiling=37.08, value=77276.0
    [iter 259029] reheat + diversify: ceiling=33.37, value=74428.0
    [iter 264782] reheat + diversify: ceiling=30.03, value=61510.0
    [iter 270535] reheat + diversify: ceiling=27.03, value=68298.0
    [iter 276288] reheat + diversify: ceiling=24.33, value=74428.0
    [iter 282041] reheat + diversify: ceiling=21.89, value=55814.0
    [iter 287794] reheat + diversify: ceiling=19.70, value=74428.0
    [iter 293547] reheat + diversify: ceiling=17.73, value=77276.0
    [iter 299300] reheat + diversify: ceiling=15.96, value=80124.0
    [iter 305053] reheat + diversify: ceiling=14.36, value=77276.0
    [iter 310806] reheat + diversify: ceiling=12.93, value=77276.0
    [iter 316559] reheat + diversify: ceiling=11.64, value=58662.0
    [iter 322312] reheat + diversify: ceiling=10.47, value=77276.0
    [iter 328065] reheat + diversify: ceiling=9.42, value=80124.0
    [iter 333818] reheat + diversify: ceiling=8.48, value=55814.0
    [iter 339571] reheat + diversify: ceiling=7.63, value=58662.0
    [iter 345324] reheat + diversify: ceiling=6.87, value=61510.0
    [iter 351077] reheat + diversify: ceiling=6.18, value=80124.0
    [iter 356830] reheat + diversify: ceiling=5.57, value=77276.0
    [iter 362583] reheat + diversify: ceiling=5.01, value=65450.0
    [iter 368336] reheat + diversify: ceiling=4.51, value=77276.0
    [iter 374089] reheat + diversify: ceiling=4.06, value=80124.0
    [iter 379842] reheat + diversify: ceiling=3.65, value=55814.0
    [iter 385595] reheat + diversify: ceiling=3.29, value=58662.0
    [iter 391348] reheat + diversify: ceiling=2.96, value=68298.0
    [iter 397101] reheat + diversify: ceiling=2.66, value=71146.0
    [iter 402854] reheat + diversify: ceiling=2.40, value=55814.0
    [iter 408607] reheat + diversify: ceiling=2.16, value=55814.0
    [iter 414360] reheat + diversify: ceiling=1.94, value=77276.0
    [iter 420113] reheat + diversify: ceiling=1.75, value=61510.0
    [iter 425866] reheat + diversify: ceiling=1.57, value=80124.0
    [iter 431619] reheat + diversify: ceiling=1.41, value=58662.0
    [iter 437372] reheat + diversify: ceiling=1.27, value=58662.0
    [iter 443125] reheat + diversify: ceiling=1.15, value=77276.0
    [iter 448878] reheat + diversify: ceiling=1.03, value=77276.0
    [iter 454631] reheat + diversify: ceiling=0.93, value=58662.0
    [iter 460384] reheat + diversify: ceiling=0.84, value=74428.0
    [iter 466137] reheat + diversify: ceiling=0.75, value=58662.0
    [iter 471890] reheat + diversify: ceiling=0.68, value=58662.0
    [iter 477643] reheat + diversify: ceiling=0.61, value=58662.0
    [iter 483396] reheat + diversify: ceiling=0.55, value=62168.0
    [iter 489149] reheat + diversify: ceiling=0.49, value=58662.0
    [iter 494902] reheat + diversify: ceiling=0.44, value=58662.0
    [iter 500655] reheat + diversify: ceiling=0.40, value=68298.0
    [iter 506408] reheat + diversify: ceiling=0.36, value=58662.0
    [iter 512161] reheat + diversify: ceiling=0.32, value=58662.0
    [iter 517914] reheat + diversify: ceiling=0.29, value=71146.0
    [iter 523667] reheat + diversify: ceiling=0.26, value=55814.0
    [iter 529420] reheat + diversify: ceiling=0.24, value=77276.0
    [iter 535173] reheat + diversify: ceiling=0.21, value=65450.0
    [iter 540926] reheat + diversify: ceiling=0.19, value=59320.0
    [iter 546679] reheat + diversify: ceiling=0.17, value=77276.0
    [iter 552432] reheat + diversify: ceiling=0.15, value=68298.0
    [iter 558185] reheat + diversify: ceiling=0.14, value=77276.0
    [iter 563938] reheat + diversify: ceiling=0.13, value=58662.0
    [iter 569691] reheat + diversify: ceiling=0.11, value=58662.0
    [iter 575444] reheat + diversify: ceiling=0.10, value=80124.0
    [iter 581197] reheat + diversify: ceiling=0.09, value=55814.0
    [iter 586950] reheat + diversify: ceiling=0.08, value=68298.0
    [iter 592703] reheat + diversify: ceiling=0.07, value=68298.0
    [iter 598456] reheat + diversify: ceiling=0.07, value=58662.0
    [iter 604209] reheat + diversify: ceiling=0.06, value=80124.0
    [iter 609962] reheat + diversify: ceiling=0.05, value=77276.0
    [iter 615715] reheat + diversify: ceiling=0.05, value=58662.0
    [iter 621468] reheat + diversify: ceiling=0.04, value=77276.0
    [iter 627221] reheat + diversify: ceiling=0.04, value=77276.0
    [iter 632974] reheat + diversify: ceiling=0.04, value=80124.0
    [iter 638727] reheat + diversify: ceiling=0.03, value=61510.0
    [iter 644480] reheat + diversify: ceiling=0.03, value=77276.0
    [iter 650233] reheat + diversify: ceiling=0.03, value=77276.0
    [iter 655986] reheat + diversify: ceiling=0.02, value=58662.0
    [iter 661739] reheat + diversify: ceiling=0.02, value=58662.0
    [iter 667492] reheat + diversify: ceiling=0.02, value=55814.0
    [iter 673245] reheat + diversify: ceiling=0.02, value=80124.0
    [iter 678998] reheat + diversify: ceiling=0.02, value=68298.0
    [iter 684751] reheat + diversify: ceiling=0.01, value=77276.0
    [iter 690504] reheat + diversify: ceiling=0.01, value=58662.0
    [iter 696257] reheat + diversify: ceiling=0.01, value=55814.0
    [iter 702010] reheat + diversify: ceiling=0.01, value=74428.0
    [iter 707763] reheat + diversify: ceiling=0.01, value=77276.0
    [iter 713516] reheat + diversify: ceiling=0.01, value=58662.0
    [iter 719269] reheat + diversify: ceiling=0.01, value=77276.0
    [iter 725022] reheat + diversify: ceiling=0.01, value=58662.0
    [iter 730775] reheat + diversify: ceiling=0.01, value=77276.0
    [iter 736528] reheat + diversify: ceiling=0.01, value=58662.0
    [iter 742281] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 748034] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 753787] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 759540] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 765293] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 771046] reheat + diversify: ceiling=0.00, value=59320.0
    [iter 776799] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 782552] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 788305] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 794058] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 799811] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 805564] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 811317] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 817070] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 822823] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 828576] reheat + diversify: ceiling=0.00, value=62168.0
    [iter 834329] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 840082] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 845835] reheat + diversify: ceiling=0.00, value=62168.0
    [iter 851588] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 857341] reheat + diversify: ceiling=0.00, value=56472.0
    [iter 863094] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 868847] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 874600] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 880353] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 886106] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 891859] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 897612] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 903365] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 909118] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 914871] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 920624] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 926377] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 932130] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 937883] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 943636] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 949389] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 955142] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 960895] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 966648] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 972401] reheat + diversify: ceiling=0.00, value=65450.0
    [iter 978154] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 983907] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 989660] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 995413] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1001166] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1006919] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 1012672] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1018425] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1024178] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1029931] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1035684] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1041437] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1047190] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1052943] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1058696] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1064449] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1070202] reheat + diversify: ceiling=0.00, value=65450.0
    [iter 1075955] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1081708] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1087461] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1093214] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1098967] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1104720] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 1110473] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1116226] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1121979] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 1127732] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1133485] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1139238] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1144991] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1150744] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1156497] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 1162250] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1168003] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1173756] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1179509] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1185262] reheat + diversify: ceiling=0.00, value=52966.0
    [iter 1191015] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1196768] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1202521] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1208274] reheat + diversify: ceiling=0.00, value=71146.0
    [iter 1214027] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1219780] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1225533] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1231286] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1237039] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1242792] reheat + diversify: ceiling=0.00, value=65450.0
    [iter 1248545] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 1254298] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 1260051] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1265804] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 1271557] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 1277310] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1283063] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1288816] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1294569] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1300322] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1306075] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1311828] reheat + diversify: ceiling=0.00, value=59978.0
    [iter 1317581] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1323334] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1329087] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1334840] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1340593] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1346346] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1352099] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 1357852] reheat + diversify: ceiling=0.00, value=52966.0
    [iter 1363605] reheat + diversify: ceiling=0.00, value=62168.0
    [iter 1369358] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1375111] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1380864] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1386617] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1392370] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1398123] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 1403876] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1409629] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1415382] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1421135] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1426888] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1432641] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 1438394] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1444147] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1449900] reheat + diversify: ceiling=0.00, value=62168.0
    [iter 1455653] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1461406] reheat + diversify: ceiling=0.00, value=56472.0
    [iter 1467159] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1472912] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 1478665] reheat + diversify: ceiling=0.00, value=59320.0
    [iter 1484418] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1490171] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1495924] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1501677] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1507430] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1513183] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1518936] reheat + diversify: ceiling=0.00, value=71146.0
    [iter 1524689] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1530442] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1536195] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1541948] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1547701] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1553454] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1559207] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1564960] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1570713] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1576466] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 1582219] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 1587972] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1593725] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1599478] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1605231] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1610984] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1616737] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1622490] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1628243] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1633996] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1639749] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1645502] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 1651255] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1657008] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1662761] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1668514] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1674267] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 1680020] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1685773] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1691526] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1697279] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1703032] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1708785] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 1714538] reheat + diversify: ceiling=0.00, value=59320.0
    [iter 1720291] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1726044] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1731797] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1737550] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1743303] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1749056] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1754809] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 1760562] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1766315] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1772068] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1777821] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1783574] reheat + diversify: ceiling=0.00, value=65450.0
    [iter 1789327] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1795080] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1800833] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1806586] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 1812339] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1818092] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1823845] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1829598] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1835351] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1841104] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1846857] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1852610] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 1858363] reheat + diversify: ceiling=0.00, value=52966.0
    [iter 1864116] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1869869] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1875622] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1881375] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 1887128] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1892881] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1898634] reheat + diversify: ceiling=0.00, value=62168.0
    [iter 1904387] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 1910140] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1915893] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1921646] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1927399] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1933152] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1938905] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1944658] reheat + diversify: ceiling=0.00, value=59320.0
    [iter 1950411] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 1956164] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1961917] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1967670] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1973423] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 1979176] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 1984929] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 1990682] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 1996435] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 2002188] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2007941] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2013694] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2019447] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2025200] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2030953] reheat + diversify: ceiling=0.00, value=52966.0
    [iter 2036706] reheat + diversify: ceiling=0.00, value=52966.0
    [iter 2042459] reheat + diversify: ceiling=0.00, value=65450.0
    [iter 2048212] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2053965] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2059718] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2065471] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2071224] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2076977] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2082730] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 2088483] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2094236] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2099989] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 2105742] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2111495] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2117248] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2123001] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2128754] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2134507] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 2140260] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2146013] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2151766] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2157519] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2163272] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2169025] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2174778] reheat + diversify: ceiling=0.00, value=71146.0
    [iter 2180531] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2186284] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2192037] reheat + diversify: ceiling=0.00, value=52966.0
    [iter 2197790] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2203543] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2209296] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2215049] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2220802] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2226555] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2232308] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 2238061] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 2243814] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 2249567] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2255320] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2261073] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2266826] reheat + diversify: ceiling=0.00, value=71146.0
    [iter 2272579] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2278332] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 2284085] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2289838] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2295591] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 2301344] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2307097] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2312850] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2318603] reheat + diversify: ceiling=0.00, value=52966.0
