============================================================
  Solver:     3DMHKP-SA.py
  Instance:   /home/mcaspar/3DMHKP/Egeblad/ep3-20-C-C-90.txt
  Value mode: flat
  Timelimit:  300s
  Reports:    /home/mcaspar/3DMHKP/results_3DMHKP_ep3
  CPUs:       1
============================================================
======================================================================
3DMHKP Simulated Annealing (random single-neighbour, sequence decoder)
    [iter 230133] reheat + diversify: T=749.7, value=58662.0
    [iter 235886] reheat + diversify: T=749.7, value=58662.0
    [iter 241639] reheat + diversify: T=749.7, value=80124.0
    [iter 247392] reheat + diversify: T=749.7, value=58662.0
    [iter 253145] reheat + diversify: T=749.7, value=58662.0
    [iter 258898] reheat + diversify: T=749.7, value=80124.0
    [iter 264651] reheat + diversify: T=749.7, value=77276.0
    [iter 270404] reheat + diversify: T=749.7, value=58662.0
    [iter 276157] reheat + diversify: T=749.7, value=80124.0
    [iter 281910] reheat + diversify: T=749.7, value=77276.0
    [iter 287663] reheat + diversify: T=749.7, value=61510.0
    [iter 293416] reheat + diversify: T=749.7, value=80124.0
    [iter 299169] reheat + diversify: T=749.7, value=80124.0
    [iter 304922] reheat + diversify: T=749.7, value=77276.0
    [iter 310675] reheat + diversify: T=749.7, value=80124.0
    [iter 316428] reheat + diversify: T=749.7, value=58662.0
    [iter 322181] reheat + diversify: T=749.7, value=61510.0
    [iter 327934] reheat + diversify: T=749.7, value=80124.0
    [iter 333687] reheat + diversify: T=749.7, value=58662.0
    [iter 339440] reheat + diversify: T=749.7, value=58662.0
    [iter 345193] reheat + diversify: T=749.7, value=80124.0
    [iter 350946] reheat + diversify: T=749.7, value=80124.0
    [iter 356699] reheat + diversify: T=749.7, value=80124.0
    [iter 362452] reheat + diversify: T=749.7, value=55814.0
    [iter 368205] reheat + diversify: T=749.7, value=80124.0
    [iter 373958] reheat + diversify: T=749.7, value=77276.0
    [iter 379711] reheat + diversify: T=749.7, value=61510.0
    [iter 385464] reheat + diversify: T=749.7, value=80124.0
    [iter 391217] reheat + diversify: T=749.7, value=61510.0
    [iter 396970] reheat + diversify: T=749.7, value=80124.0
    [iter 402723] reheat + diversify: T=749.7, value=80124.0
    [iter 408476] reheat + diversify: T=749.7, value=80124.0
    [iter 414229] reheat + diversify: T=749.7, value=58662.0
    [iter 419982] reheat + diversify: T=749.7, value=61510.0
    [iter 425735] reheat + diversify: T=749.7, value=77276.0
    [iter 431488] reheat + diversify: T=749.7, value=80124.0
    [iter 437241] reheat + diversify: T=749.7, value=61510.0
    [iter 442994] reheat + diversify: T=749.7, value=77276.0
    [iter 448747] reheat + diversify: T=749.7, value=77276.0
    [iter 454500] reheat + diversify: T=749.7, value=55814.0
    [iter 460253] reheat + diversify: T=749.7, value=61510.0
    [iter 466006] reheat + diversify: T=749.7, value=61510.0
    [iter 471759] reheat + diversify: T=749.7, value=80124.0
    [iter 477512] reheat + diversify: T=749.7, value=61510.0
    [iter 483265] reheat + diversify: T=749.7, value=77276.0
    [iter 489018] reheat + diversify: T=749.7, value=80124.0
    [iter 494771] reheat + diversify: T=749.7, value=55814.0
    [iter 500524] reheat + diversify: T=749.7, value=80124.0
    [iter 506277] reheat + diversify: T=749.7, value=58662.0
    [iter 512030] reheat + diversify: T=749.7, value=55814.0
    [iter 517783] reheat + diversify: T=749.7, value=77276.0
    [iter 523536] reheat + diversify: T=749.7, value=80124.0
    [iter 529289] reheat + diversify: T=749.7, value=77276.0
    [iter 535042] reheat + diversify: T=749.7, value=80124.0
    [iter 540795] reheat + diversify: T=749.7, value=80124.0
    [iter 546548] reheat + diversify: T=749.7, value=61510.0
    [iter 552301] reheat + diversify: T=749.7, value=61510.0
    [iter 558054] reheat + diversify: T=749.7, value=61510.0
    [iter 563807] reheat + diversify: T=749.7, value=61510.0
    [iter 569560] reheat + diversify: T=749.7, value=77276.0
    [iter 575313] reheat + diversify: T=749.7, value=58662.0
    [iter 581066] reheat + diversify: T=749.7, value=58662.0
    [iter 586819] reheat + diversify: T=749.7, value=58662.0
    [iter 592572] reheat + diversify: T=749.7, value=80124.0
    [iter 598325] reheat + diversify: T=749.7, value=80124.0
    [iter 604078] reheat + diversify: T=749.7, value=58662.0
    [iter 609831] reheat + diversify: T=749.7, value=58662.0
    [iter 615584] reheat + diversify: T=749.7, value=77276.0
    [iter 621337] reheat + diversify: T=749.7, value=58662.0
    [iter 627090] reheat + diversify: T=749.7, value=80124.0
    [iter 632843] reheat + diversify: T=749.7, value=80124.0
    [iter 638596] reheat + diversify: T=749.7, value=61510.0
    [iter 644349] reheat + diversify: T=749.7, value=61510.0
    [iter 650102] reheat + diversify: T=749.7, value=61510.0
    [iter 655855] reheat + diversify: T=749.7, value=58662.0
    [iter 661608] reheat + diversify: T=749.7, value=80124.0
    [iter 667361] reheat + diversify: T=749.7, value=80124.0
    [iter 673114] reheat + diversify: T=749.7, value=55814.0
    [iter 678867] reheat + diversify: T=749.7, value=77276.0
    [iter 684620] reheat + diversify: T=749.7, value=61510.0
    [iter 690373] reheat + diversify: T=749.7, value=77276.0
    [iter 696126] reheat + diversify: T=749.7, value=80124.0
    [iter 701879] reheat + diversify: T=749.7, value=61510.0
    [iter 707632] reheat + diversify: T=749.7, value=58662.0
    [iter 713385] reheat + diversify: T=749.7, value=58662.0
    [iter 719138] reheat + diversify: T=749.7, value=80124.0
    [iter 724891] reheat + diversify: T=749.7, value=80124.0
    [iter 730644] reheat + diversify: T=749.7, value=71146.0
    [iter 736397] reheat + diversify: T=749.7, value=61510.0
    [iter 742150] reheat + diversify: T=749.7, value=55814.0
    [iter 747903] reheat + diversify: T=749.7, value=80124.0
    [iter 753656] reheat + diversify: T=749.7, value=61510.0
    [iter 759409] reheat + diversify: T=749.7, value=58662.0
    [iter 765162] reheat + diversify: T=749.7, value=80124.0
    [iter 770915] reheat + diversify: T=749.7, value=77276.0
    [iter 776668] reheat + diversify: T=749.7, value=80124.0
    [iter 782421] reheat + diversify: T=749.7, value=58662.0
    [iter 788174] reheat + diversify: T=749.7, value=80124.0
    [iter 793927] reheat + diversify: T=749.7, value=61510.0
    [iter 799680] reheat + diversify: T=749.7, value=58662.0
    [iter 805433] reheat + diversify: T=749.7, value=68298.0
    [iter 811186] reheat + diversify: T=749.7, value=80124.0
    [iter 816939] reheat + diversify: T=749.7, value=77276.0
    [iter 822692] reheat + diversify: T=749.7, value=58662.0
    [iter 828445] reheat + diversify: T=749.7, value=58662.0
    [iter 834198] reheat + diversify: T=749.7, value=58662.0
    [iter 839951] reheat + diversify: T=749.7, value=77276.0
    [iter 845704] reheat + diversify: T=749.7, value=55814.0
    [iter 851457] reheat + diversify: T=749.7, value=61510.0
    [iter 857210] reheat + diversify: T=749.7, value=80124.0
    [iter 862963] reheat + diversify: T=749.7, value=55814.0
    [iter 868716] reheat + diversify: T=749.7, value=61510.0
    [iter 874469] reheat + diversify: T=749.7, value=80124.0
    [iter 880222] reheat + diversify: T=749.7, value=61510.0
    [iter 885975] reheat + diversify: T=749.7, value=80124.0
    [iter 891728] reheat + diversify: T=749.7, value=80124.0
    [iter 897481] reheat + diversify: T=749.7, value=80124.0
    [iter 903234] reheat + diversify: T=749.7, value=61510.0
    [iter 908987] reheat + diversify: T=749.7, value=61510.0
    [iter 914740] reheat + diversify: T=749.7, value=61510.0
    [iter 920493] reheat + diversify: T=749.7, value=77276.0
    [iter 926246] reheat + diversify: T=749.7, value=77276.0
    [iter 931999] reheat + diversify: T=749.7, value=80124.0
    [iter 937752] reheat + diversify: T=749.7, value=80124.0
    [iter 943505] reheat + diversify: T=749.7, value=77276.0
    [iter 949258] reheat + diversify: T=749.7, value=77276.0
    [iter 955011] reheat + diversify: T=749.7, value=58662.0
    [iter 960764] reheat + diversify: T=749.7, value=61510.0
    [iter 966517] reheat + diversify: T=749.7, value=61510.0
    [iter 972270] reheat + diversify: T=749.7, value=80124.0
    [iter 978023] reheat + diversify: T=749.7, value=58662.0
    [iter 983776] reheat + diversify: T=749.7, value=80124.0
    [iter 989529] reheat + diversify: T=749.7, value=58662.0
    [iter 995282] reheat + diversify: T=749.7, value=77276.0
    [iter 1001035] reheat + diversify: T=749.7, value=58662.0
    [iter 1006788] reheat + diversify: T=749.7, value=61510.0
    [iter 1012541] reheat + diversify: T=749.7, value=80124.0
    [iter 1018294] reheat + diversify: T=749.7, value=77276.0
    [iter 1024047] reheat + diversify: T=749.7, value=58662.0
    [iter 1029800] reheat + diversify: T=749.7, value=80124.0
    [iter 1035553] reheat + diversify: T=749.7, value=58662.0
    [iter 1041306] reheat + diversify: T=749.7, value=80124.0
    [iter 1047059] reheat + diversify: T=749.7, value=58662.0
    [iter 1052812] reheat + diversify: T=749.7, value=80124.0
    [iter 1058565] reheat + diversify: T=749.7, value=80124.0
    [iter 1064318] reheat + diversify: T=749.7, value=58662.0
    [iter 1070071] reheat + diversify: T=749.7, value=58662.0
    [iter 1075824] reheat + diversify: T=749.7, value=61510.0
    [iter 1081577] reheat + diversify: T=749.7, value=58662.0
    [iter 1087330] reheat + diversify: T=749.7, value=58662.0
    [iter 1093083] reheat + diversify: T=749.7, value=80124.0
    [iter 1098836] reheat + diversify: T=749.7, value=61510.0
    [iter 1104589] reheat + diversify: T=749.7, value=61510.0
    [iter 1110342] reheat + diversify: T=749.7, value=80124.0
    [iter 1116095] reheat + diversify: T=749.7, value=77276.0
    [iter 1121848] reheat + diversify: T=749.7, value=80124.0
    [iter 1127601] reheat + diversify: T=749.7, value=58662.0
    [iter 1133354] reheat + diversify: T=749.7, value=61510.0
    [iter 1139107] reheat + diversify: T=749.7, value=80124.0
    [iter 1144860] reheat + diversify: T=749.7, value=58662.0
    [iter 1150613] reheat + diversify: T=749.7, value=80124.0
    [iter 1156366] reheat + diversify: T=749.7, value=80124.0
    [iter 1162119] reheat + diversify: T=749.7, value=61510.0
    [iter 1167872] reheat + diversify: T=749.7, value=58662.0
    [iter 1173625] reheat + diversify: T=749.7, value=80124.0
    [iter 1179378] reheat + diversify: T=749.7, value=58662.0
    [iter 1185131] reheat + diversify: T=749.7, value=61510.0
    [iter 1190884] reheat + diversify: T=749.7, value=77276.0
    [iter 1196637] reheat + diversify: T=749.7, value=58662.0
    [iter 1202390] reheat + diversify: T=749.7, value=58662.0
    [iter 1208143] reheat + diversify: T=749.7, value=58662.0
    [iter 1213896] reheat + diversify: T=749.7, value=77276.0
    [iter 1219649] reheat + diversify: T=749.7, value=58662.0
    [iter 1225402] reheat + diversify: T=749.7, value=80124.0
    [iter 1231155] reheat + diversify: T=749.7, value=61510.0
    [iter 1236908] reheat + diversify: T=749.7, value=58662.0
    [iter 1242661] reheat + diversify: T=749.7, value=61510.0
    [iter 1248414] reheat + diversify: T=749.7, value=80124.0
    [iter 1254167] reheat + diversify: T=749.7, value=80124.0
    [iter 1259920] reheat + diversify: T=749.7, value=80124.0
    [iter 1265673] reheat + diversify: T=749.7, value=80124.0
    [iter 1271426] reheat + diversify: T=749.7, value=80124.0
    [iter 1277179] reheat + diversify: T=749.7, value=80124.0
    [iter 1282932] reheat + diversify: T=749.7, value=61510.0
    [iter 1288685] reheat + diversify: T=749.7, value=58662.0
    [iter 1294438] reheat + diversify: T=749.7, value=77276.0
    [iter 1300191] reheat + diversify: T=749.7, value=61510.0
    [iter 1305944] reheat + diversify: T=749.7, value=80124.0
    [iter 1311697] reheat + diversify: T=749.7, value=77276.0
    [iter 1317450] reheat + diversify: T=749.7, value=77276.0
    [iter 1323203] reheat + diversify: T=749.7, value=80124.0
    [iter 1328956] reheat + diversify: T=749.7, value=77276.0
    [iter 1334709] reheat + diversify: T=749.7, value=58662.0
    [iter 1340462] reheat + diversify: T=749.7, value=61510.0
    [iter 1346215] reheat + diversify: T=749.7, value=80124.0
    [iter 1351968] reheat + diversify: T=749.7, value=80124.0
    [iter 1357721] reheat + diversify: T=749.7, value=58662.0
    [iter 1363474] reheat + diversify: T=749.7, value=80124.0
    [iter 1369227] reheat + diversify: T=749.7, value=58662.0
    [iter 1374980] reheat + diversify: T=749.7, value=80124.0
    [iter 1380733] reheat + diversify: T=749.7, value=77276.0
    [iter 1386486] reheat + diversify: T=749.7, value=80124.0
    [iter 1392239] reheat + diversify: T=749.7, value=80124.0
    [iter 1397992] reheat + diversify: T=749.7, value=58662.0
    [iter 1403745] reheat + diversify: T=749.7, value=77276.0
    [iter 1409498] reheat + diversify: T=749.7, value=58662.0
    [iter 1415251] reheat + diversify: T=749.7, value=80124.0
    [iter 1421004] reheat + diversify: T=749.7, value=80124.0
    [iter 1426757] reheat + diversify: T=749.7, value=80124.0
    [iter 1432510] reheat + diversify: T=749.7, value=74428.0
    [iter 1438263] reheat + diversify: T=749.7, value=80124.0
    [iter 1444016] reheat + diversify: T=749.7, value=58662.0
    [iter 1449769] reheat + diversify: T=749.7, value=58662.0
    [iter 1455522] reheat + diversify: T=749.7, value=80124.0
    [iter 1461275] reheat + diversify: T=749.7, value=77276.0
    [iter 1467028] reheat + diversify: T=749.7, value=58662.0
    [iter 1472781] reheat + diversify: T=749.7, value=80124.0
    [iter 1478534] reheat + diversify: T=749.7, value=58662.0
    [iter 1484287] reheat + diversify: T=749.7, value=61510.0
    [iter 1490040] reheat + diversify: T=749.7, value=80124.0
    [iter 1495793] reheat + diversify: T=749.7, value=80124.0
    [iter 1501546] reheat + diversify: T=749.7, value=55814.0
    [iter 1507299] reheat + diversify: T=749.7, value=80124.0
    [iter 1513052] reheat + diversify: T=749.7, value=80124.0
    [iter 1518805] reheat + diversify: T=749.7, value=55814.0
    [iter 1524558] reheat + diversify: T=749.7, value=77276.0
    [iter 1530311] reheat + diversify: T=749.7, value=61510.0
    [iter 1536064] reheat + diversify: T=749.7, value=80124.0
    [iter 1541817] reheat + diversify: T=749.7, value=55814.0
    [iter 1547570] reheat + diversify: T=749.7, value=58662.0
    [iter 1553323] reheat + diversify: T=749.7, value=58662.0
    [iter 1559076] reheat + diversify: T=749.7, value=61510.0
    [iter 1564829] reheat + diversify: T=749.7, value=77276.0
    [iter 1570582] reheat + diversify: T=749.7, value=58662.0
    [iter 1576335] reheat + diversify: T=749.7, value=58662.0
    [iter 1582088] reheat + diversify: T=749.7, value=80124.0
    [iter 1587841] reheat + diversify: T=749.7, value=77276.0
    [iter 1593594] reheat + diversify: T=749.7, value=80124.0
    [iter 1599347] reheat + diversify: T=749.7, value=80124.0
    [iter 1605100] reheat + diversify: T=749.7, value=77276.0
    [iter 1610853] reheat + diversify: T=749.7, value=58662.0
    [iter 1616606] reheat + diversify: T=749.7, value=61510.0
    [iter 1622359] reheat + diversify: T=749.7, value=61510.0
    [iter 1628112] reheat + diversify: T=749.7, value=80124.0
    [iter 1633865] reheat + diversify: T=749.7, value=80124.0
    [iter 1639618] reheat + diversify: T=749.7, value=77276.0
    [iter 1645371] reheat + diversify: T=749.7, value=77276.0
    [iter 1651124] reheat + diversify: T=749.7, value=80124.0
    [iter 1656877] reheat + diversify: T=749.7, value=77276.0
    [iter 1662630] reheat + diversify: T=749.7, value=80124.0
    [iter 1668383] reheat + diversify: T=749.7, value=80124.0
    [iter 1674136] reheat + diversify: T=749.7, value=80124.0
    [iter 1679889] reheat + diversify: T=749.7, value=80124.0
    [iter 1685642] reheat + diversify: T=749.7, value=62168.0
    [iter 1691395] reheat + diversify: T=749.7, value=58662.0
    [iter 1697148] reheat + diversify: T=749.7, value=80124.0
    [iter 1702901] reheat + diversify: T=749.7, value=80124.0
    [iter 1708654] reheat + diversify: T=749.7, value=77276.0
    [iter 1714407] reheat + diversify: T=749.7, value=80124.0
    [iter 1720160] reheat + diversify: T=749.7, value=58662.0
    [iter 1725913] reheat + diversify: T=749.7, value=80124.0
    [iter 1731666] reheat + diversify: T=749.7, value=80124.0
    [iter 1737419] reheat + diversify: T=749.7, value=58662.0
    [iter 1743172] reheat + diversify: T=749.7, value=77276.0
    [iter 1748925] reheat + diversify: T=749.7, value=80124.0
    [iter 1754678] reheat + diversify: T=749.7, value=61510.0
    [iter 1760431] reheat + diversify: T=749.7, value=58662.0
    [iter 1766184] reheat + diversify: T=749.7, value=61510.0
    [iter 1771937] reheat + diversify: T=749.7, value=80124.0
    [iter 1777690] reheat + diversify: T=749.7, value=58662.0
    [iter 1783443] reheat + diversify: T=749.7, value=58662.0
    [iter 1789196] reheat + diversify: T=749.7, value=80124.0
    [iter 1794949] reheat + diversify: T=749.7, value=58662.0
    [iter 1800702] reheat + diversify: T=749.7, value=58662.0
    [iter 1806455] reheat + diversify: T=749.7, value=61510.0
    [iter 1812208] reheat + diversify: T=749.7, value=55814.0
    [iter 1817961] reheat + diversify: T=749.7, value=55814.0
    [iter 1823714] reheat + diversify: T=749.7, value=58662.0
    [iter 1829467] reheat + diversify: T=749.7, value=58662.0
    [iter 1835220] reheat + diversify: T=749.7, value=77276.0
    [iter 1840973] reheat + diversify: T=749.7, value=61510.0
    [iter 1846726] reheat + diversify: T=749.7, value=77276.0
    [iter 1852479] reheat + diversify: T=749.7, value=58662.0
    [iter 1858232] reheat + diversify: T=749.7, value=80124.0
    [iter 1863985] reheat + diversify: T=749.7, value=77276.0
    [iter 1869738] reheat + diversify: T=749.7, value=58662.0
    [iter 1875491] reheat + diversify: T=749.7, value=58662.0
    [iter 1881244] reheat + diversify: T=749.7, value=80124.0
    [iter 1886997] reheat + diversify: T=749.7, value=80124.0
    [iter 1892750] reheat + diversify: T=749.7, value=77276.0
    [iter 1898503] reheat + diversify: T=749.7, value=58662.0
    [iter 1904256] reheat + diversify: T=749.7, value=80124.0
    [iter 1910009] reheat + diversify: T=749.7, value=77276.0
    [iter 1915762] reheat + diversify: T=749.7, value=80124.0
    [iter 1921515] reheat + diversify: T=749.7, value=58662.0
    [iter 1927268] reheat + diversify: T=749.7, value=77276.0
    [iter 1933021] reheat + diversify: T=749.7, value=68298.0
    [iter 1938774] reheat + diversify: T=749.7, value=80124.0
    [iter 1944527] reheat + diversify: T=749.7, value=77276.0
    [iter 1950280] reheat + diversify: T=749.7, value=58662.0
    [iter 1956033] reheat + diversify: T=749.7, value=80124.0
    [iter 1961786] reheat + diversify: T=749.7, value=80124.0
    [iter 1967539] reheat + diversify: T=749.7, value=55814.0
    [iter 1973292] reheat + diversify: T=749.7, value=80124.0
    [iter 1979045] reheat + diversify: T=749.7, value=80124.0
    [iter 1984798] reheat + diversify: T=749.7, value=61510.0
    [iter 1990551] reheat + diversify: T=749.7, value=80124.0
    [iter 1996304] reheat + diversify: T=749.7, value=80124.0
    [iter 2002057] reheat + diversify: T=749.7, value=77276.0
    [iter 2007810] reheat + diversify: T=749.7, value=77276.0
    [iter 2013563] reheat + diversify: T=749.7, value=80124.0
    [iter 2019316] reheat + diversify: T=749.7, value=80124.0
    [iter 2025069] reheat + diversify: T=749.7, value=80124.0
    [iter 2030822] reheat + diversify: T=749.7, value=58662.0
    [iter 2036575] reheat + diversify: T=749.7, value=80124.0
    [iter 2042328] reheat + diversify: T=749.7, value=80124.0
    [iter 2048081] reheat + diversify: T=749.7, value=80124.0
    [iter 2053834] reheat + diversify: T=749.7, value=80124.0
    [iter 2059587] reheat + diversify: T=749.7, value=80124.0
    [iter 2065340] reheat + diversify: T=749.7, value=80124.0
    [iter 2071093] reheat + diversify: T=749.7, value=80124.0
    [iter 2076846] reheat + diversify: T=749.7, value=61510.0
    [iter 2082599] reheat + diversify: T=749.7, value=77276.0
    [iter 2088352] reheat + diversify: T=749.7, value=58662.0
    [iter 2094105] reheat + diversify: T=749.7, value=80124.0
    [iter 2099858] reheat + diversify: T=749.7, value=61510.0
    [iter 2105611] reheat + diversify: T=749.7, value=80124.0
    [iter 2111364] reheat + diversify: T=749.7, value=58662.0
    [iter 2117117] reheat + diversify: T=749.7, value=77276.0
    [iter 2122870] reheat + diversify: T=749.7, value=77276.0
    [iter 2128623] reheat + diversify: T=749.7, value=80124.0
    [iter 2134376] reheat + diversify: T=749.7, value=58662.0
    [iter 2140129] reheat + diversify: T=749.7, value=80124.0
    [iter 2145882] reheat + diversify: T=749.7, value=61510.0
    [iter 2151635] reheat + diversify: T=749.7, value=61510.0
    [iter 2157388] reheat + diversify: T=749.7, value=80124.0
    [iter 2163141] reheat + diversify: T=749.7, value=80124.0
    [iter 2168894] reheat + diversify: T=749.7, value=58662.0
    [iter 2174647] reheat + diversify: T=749.7, value=80124.0
    [iter 2180400] reheat + diversify: T=749.7, value=80124.0
    [iter 2186153] reheat + diversify: T=749.7, value=61510.0
    [iter 2191906] reheat + diversify: T=749.7, value=58662.0
    [iter 2197659] reheat + diversify: T=749.7, value=55814.0
    [iter 2203412] reheat + diversify: T=749.7, value=80124.0
    [iter 2209165] reheat + diversify: T=749.7, value=61510.0
    [iter 2214918] reheat + diversify: T=749.7, value=80124.0
    [iter 2220671] reheat + diversify: T=749.7, value=77276.0
    [iter 2226424] reheat + diversify: T=749.7, value=58662.0
    [iter 2232177] reheat + diversify: T=749.7, value=77276.0
    [iter 2237930] reheat + diversify: T=749.7, value=58662.0
    [iter 2243683] reheat + diversify: T=749.7, value=77276.0
    [iter 2249436] reheat + diversify: T=749.7, value=61510.0
    [iter 2255189] reheat + diversify: T=749.7, value=58662.0
    [iter 2260942] reheat + diversify: T=749.7, value=77276.0
    [iter 2266695] reheat + diversify: T=749.7, value=80124.0
    [iter 2272448] reheat + diversify: T=749.7, value=80124.0
    [iter 2278201] reheat + diversify: T=749.7, value=80124.0
    [iter 2283954] reheat + diversify: T=749.7, value=58662.0
    [iter 2289707] reheat + diversify: T=749.7, value=58662.0
    [iter 2295460] reheat + diversify: T=749.7, value=77276.0
    [iter 2301213] reheat + diversify: T=749.7, value=80124.0
    [iter 2306966] reheat + diversify: T=749.7, value=80124.0
    [iter 2312719] reheat + diversify: T=749.7, value=58662.0
    [iter 2318472] reheat + diversify: T=749.7, value=58662.0
    [iter 2324225] reheat + diversify: T=749.7, value=80124.0
    [iter 2329978] reheat + diversify: T=749.7, value=77276.0
    [iter 2335731] reheat + diversify: T=749.7, value=80124.0
    [iter 2341484] reheat + diversify: T=749.7, value=77276.0
    [iter 2347237] reheat + diversify: T=749.7, value=80124.0
    [iter 2352990] reheat + diversify: T=749.7, value=77276.0
    [iter 2358743] reheat + diversify: T=749.7, value=55814.0
    [iter 2364496] reheat + diversify: T=749.7, value=58662.0
    [iter 2370249] reheat + diversify: T=749.7, value=77276.0
    [iter 2376002] reheat + diversify: T=749.7, value=80124.0
    [iter 2381755] reheat + diversify: T=749.7, value=58662.0
    [iter 2387508] reheat + diversify: T=749.7, value=58662.0
    [iter 2393261] reheat + diversify: T=749.7, value=58662.0
    [iter 2399014] reheat + diversify: T=749.7, value=77276.0
    [iter 2404767] reheat + diversify: T=749.7, value=80124.0
    [iter 2410520] reheat + diversify: T=749.7, value=80124.0
    [iter 2416273] reheat + diversify: T=749.7, value=58662.0
    [iter 2422026] reheat + diversify: T=749.7, value=80124.0
    [iter 2427779] reheat + diversify: T=749.7, value=80124.0
    [iter 2433532] reheat + diversify: T=749.7, value=80124.0
    [iter 2439285] reheat + diversify: T=749.7, value=77276.0
    [iter 2445038] reheat + diversify: T=749.7, value=61510.0
    [iter 2450791] reheat + diversify: T=749.7, value=77276.0
    [iter 2456544] reheat + diversify: T=749.7, value=58662.0
    [iter 2462297] reheat + diversify: T=749.7, value=58662.0
    [iter 2468050] reheat + diversify: T=749.7, value=58662.0
    [iter 2473803] reheat + diversify: T=749.7, value=80124.0
    [iter 2479556] reheat + diversify: T=749.7, value=77276.0
    [iter 2485309] reheat + diversify: T=749.7, value=58662.0
    [iter 2491062] reheat + diversify: T=749.7, value=61510.0
    [iter 2496815] reheat + diversify: T=749.7, value=58662.0
    [iter 2502568] reheat + diversify: T=749.7, value=77276.0
    [iter 2508321] reheat + diversify: T=749.7, value=80124.0
    [iter 2514074] reheat + diversify: T=749.7, value=80124.0
    [iter 2519827] reheat + diversify: T=749.7, value=58662.0
    [iter 2525580] reheat + diversify: T=749.7, value=58662.0
    [iter 2531333] reheat + diversify: T=749.7, value=77276.0
    [iter 2537086] reheat + diversify: T=749.7, value=58662.0
    [iter 2542839] reheat + diversify: T=749.7, value=58662.0
    [iter 2548592] reheat + diversify: T=749.7, value=80124.0
    [iter 2554345] reheat + diversify: T=749.7, value=77276.0
    [iter 2560098] reheat + diversify: T=749.7, value=58662.0
    [iter 2565851] reheat + diversify: T=749.7, value=80124.0
    [iter 2571604] reheat + diversify: T=749.7, value=61510.0
